Page ID,Page name,Disclaimer,Amount spent (ARS),Number of ads in Library
347416052416513,radiopremiunpolitica.com #RadioDigital,Luis Roberto Lucero,6860,7
288887624467690,INDIGNADOS ARGENTINA,These ads ran without a disclaimer,6827,2
106592485081222,A Diario Amanecer Informado,A Diario Amanecer Informado,6825,3
107533132202263,Paola Forcada,Paola Gisela Forcada,6809,4
108530835549056,Monterrico tiene Futuro,Lucas Cazon,6800,5
119190758270535,Germán Giacomino,Germán Eduardo Giacomino,6757,3
1629488597072748,Integración Vecinalista,Juan Cruz Vidal,6713,5
106335465504631,Concordia Digital,Concordia Digital,6699,9
571022889624098,Compromiso Formoseño,Compromiso Formoseño,6685,10
1374269026155855,Julián Álvarez,Alejandro Julián Álvarez,6680,4
109903658053969,Ricardo Mansur,Ricardo Mansur,6655,6
102771249419644,Evelyn Rousiot,Evelyn Juliet Rousiot,6651,1
119742904372995,Elena Bologna,Elena Bologna,6624,6
307352486768917,Páez - Romero,Páez - Romero,6615,2
672238573214250,Diego Arévalo,Diego Arévalo,6536,9
113649804973006,Mauro Kozur,Mauro Kozur,6506,3
173622081427796,San Juan Al Momento,San Juan Al Momento,6500,1
624884470952813,Fernanda Gigliani,Fernanda Gigliani,6500,1
660318680660119,Gustavo Trindade,Gustavo Trindade,6500,1
945167758836265,Max Perkins,Max Perkins Oneto Gaona,6500,5
208637436555223,Karim Alume,Karim Augusto Alume Sbodio,6499,8
104728892306082,Cristian Illesca 2023,Nadia Gimena Guzman,6499,6
107373432322874,Juan Pablo Marco,Juan Pablo Marco,6499,8
111637981320058,Productivismo - Política Argentina,Sergio Raul Samoilovich,6478,7
230878237252224,Alfredo Francolini,Alfredo Francolini,6478,8
108325528904798,Somos Palpala,Darío Eduardo Mamaní,6475,7
100516845557817,Marcelo Claudio Montero,Marcelo Claudio Montero,6463,4
281151022835048,Atiano Masoneves,Atiano Damian Masoneves,6452,2
116234668016142,Salta Informa,Salta Informa,6413,5
192275487609246,Conozcamos Misiones,Conozcamos Misiones,6400,3
104230022197116,En línea Chubut,En Línea Chubut,6393,15
396575557031273,Productos con su marca,These ads ran without a disclaimer,6367,3
1730483480428789,903 Rosario de Lerma,Guillermo Manuel Da Silva Wilches,6361,6
1413352092227070,Leo Vildoza,Leonardo Emilio Vildoza,6324,5
518460048335712,Alejo Ramos Mejía,Alejo Ramos Mejía,6316,2
251537894866454,Zuleta sin techo,Ignacio Manuel Zuleta,6312,4
103163212414881,Néstor Fiser,Dahyana Natali Terrier,6308,5
100442102313952,ECO + Vamos Corrientes,ECO + Vamos Corrientes,6301,9
790929637596317,tn24.com.ar,Creativo 360 S.R.L,6286,4
1896291893794933,Vanessa Cacho Devincenzi,Mario Ernesto Sabbatella,6244,1
1336099739877183,Pilar Alerta,Pilar Alerta,6237,6
813676515407534,Baigorria 360,Baigorria 360,6230,1
104274448985973,Jorgelina Esteche,Partido de los Trabajadores Socialistas (PTS),6203,1
194536451101529,Erica Hynes,Erica Rut Hynes,6187,2
1768944223191919,Pablo Villalon,Somos Laguna Larga,6181,4
1981661065436039,Duilio A. Pezzutti,Duilio Alberto Pezzutti,6147,3
100522326271648,Palito Carnevale,Milei Luján 2023,6146,1
111912531865510,Jacqui Cobo,Carlos Nahuel Salazar Molins,6141,4
100281289640321,Grup Avui,Grup Avui,6139,3
118306734558273,"Antonio Alfredo ""Zurdo"" Palma",Alexis Juan Ariel,6129,7
100248098605612,Observatorio de Violencia Familiar y de Género de Misiones,Observatorio de Violencia Familiar y de Género de Misiones,6120,2
1138802826306802,Ramiro Vallejo Martorell,Ramiro Vallejo Martorell,6111,4
340167656709022,Federico Agüero,Federico Agüero,6104,3
103088908746605,Expertos Internacionales en Desarrollo Sostenible,Analía Marsella,6048,7
111165608620952,Leo Aguilar,Numen,6036,1
109840084231099,Estefanía Albasetti,Cintia Estefania Albasetti,6030,3
699254193487823,Sebastián Cáceres,Sebastian Luis Cáceres,6023,2
108454608889493,Unidos por Mackenna,Enzo Julian Ferreira,6000,1
152591011558507,Municipalidad de Villa Huidobro,Municipalidad de Villa Huidobro,6000,3
1732345500428757,Pablo Basualdo Concejal,Victor Pablo Basualdo,6000,2
770165703374419,Belen Monte de Oca,Juntos por el Cambio,6000,1
108464378907706,Partido Humanista VGB,Sofía Paula Zizzias,6000,1
815464485157134,Roberto Righi,Roberto Righi,6000,3
104534013713656,Alicia Paz,Maria Alicia Paz De La Quintana,6000,2
108057455384301,Politica de La Costa,Politica de La Costa,6000,3
2124858597783101,Gaceta Fueguina,Gaceta Fueguina,6000,2
102832396105508,Pili Intendente Candelaria,Lorena Meza,5997,4
152351941446339,Jorge Milton Capitanich,Chaco Gobierno de Todos,5996,16
1503563623038068,Gaby Neme,Nuevo País,5995,1
583422291843351,Municipalidad General Acha,Agustin Cruz Berhau,5994,4
127161206945351,Libertarios Argentina - Moreno,Nicolas Exequiel Villalba,5982,2
669798633150455,Franco Morelli,Alfredo Ramon Bulacio,5978,1
106962558985029,Naty Suarez,These ads ran without a disclaimer,5930,15
1612534655692064,Danny Abdala,Danny Abdala,5916,3
320866248335918,Juntos La Costa,Juntos La Costa,5916,2
102225455988133,Ramiro Adanto,Franco Nahuel Adanto,5911,2
1566348423603596,Juntos por el Cambio Tafi Viejo,Juntos por el Cambio Tafi Viejo,5909,3
100116265386036,Lumen Salta Diario Digital,Diario Digital Lumen Salta,5890,3
117270077941104,Quini Elías,Quini Elías,5887,3
860857363947483,Sandra Ardiles,Sandra Ardiles,5882,8
514486405250654,Portal La TDF,These ads ran without a disclaimer,5869,1
771805932912590,Felipe Hipolito Botta,Felipe Hipolito Botta,5809,2
953008044759803,UCR - Leandro N. Alem,Emiliano Lysiak,5799,6
111069385005778,La Corriente Salta,La Corriente Salta,5780,6
104756595301563,Abraham Skierkier,Camilo Guillermo Rolón,5777,4
272136556816614,Miguel Robledo,Oscar Feliciano Romano,5742,3
108759087283040,Liliana Leiva,Ricardo Matias Mercado,5731,7
1613232282296785,Delvis Bodoira,INSPIRAR,5714,2
100103511772661,Adelante Radicales Olavarría,Marcelo Alberto Spina,5707,5
117803287912803,Gastón Villanova,Gastón Villanova,5657,10
692139027904132,Juntos Sumamos por Pampa del Infierno - Lista 653 Z,Francisco Javier Baez Torres,5600,11
107786234717045,MuniJoven Corrientes,Municipalidad de la Ciudad de Corrientes,5597,4
213148592527828,Sebastián Tiozzo 2023,These ads ran without a disclaimer,5561,1
1702915199965134,Agencia Pais,Agencia Pais,5558,3
109873720572366,La Voz Diario,La Voz Diario,5553,1
109145327296667,José Rosa,José Rosa,5552,1
100453086374849,Desde el Pie - La Pampa,Claudio Acosta,5500,6
468797640555267,Luciano Comunica,These ads ran without a disclaimer,5490,1
104467675569372,Resumen Central,Resumen Central,5483,17
108318715562829,Abi Espin,These ads ran without a disclaimer,5482,16
110619710625408,Marisa Carrillo,Marisa Gladys Carrillo,5470,7
405286979631486,Javier Forlenza,Javier Forlenza,5449,3
1477665742536733,FrenteVecinalista,Dario Adolfo Baez,5426,5
100256179569570,Dr Carlos Rodriguez,Carlos Augusto Rodriguez,5419,3
100879316217903,German Ponce,German Ponce,5410,3
100852648143172,Anibal Gotelli,These ads ran without a disclaimer,5404,1
226274607518972,Gimena Martinazzo,Gimena Martinazzo,5334,1
102126275498725,Jorge Pandolfino,Carla Alegranza,5327,3
339321340074515,Mario Kanashiro,Mario Kanashiro,5321,7
117094597916479,IDEAL Bahía Blanca,Instituto de Estudio y Administración Local de Bahía Blanca,5320,1
106066042456080,Unidad por Jujuy  - San Antonio,Carla Pockorny,5277,6
109718457885185,kakomansilla,kakomansilla,5266,2
112316271478734,Diego Romero,Diego Romero,5257,3
355401548435761,Cecilia Osnaghi,Cecilia Beatríz Osnaghi,5256,8
103087346108988,CASIN  en VIVO oficial,These ads ran without a disclaimer,5239,2
108458817157303,Centro Cultural Aconquija,Centro Cultural Aconquija,5183,2
191053471499256,Matías Dalla Fontana Psicólogo,Deporte Solidario,5172,3
101349478101179,Core Noticias,Core Noticias,5167,2
2008650239363064,Unidad Ciudadana Rosario,Unidad Ciudadana Rosario,5164,2
637877716565391,Alejandro Parnás,Ana Valentina Argañaraz,5104,1
120356678634935,Santiago Tizón Intendente,Santiago Tizon,5100,42
1837271172986702,Fernando Casset,Fernando Casset,5100,7
434980773373522,Partido Comunista CABA,Partido Comunista de la Argentina,5095,1
104381601378668,Municipio Pico Truncado,Municipio Pico Truncado,5088,3
362384311068150,Efraín Orosco,Ana Anabel Gómez Dip,5047,4
127622303591492,"Roberto ""El profe"" Silverston",Maria Moreira,5044,5
114675496899220,Punto Central Noticias,Punto Central Noticias,5029,1
514443835268478,Pensando Concepción,Pablo Gustavo Presas,5029,3
104635655925064,Alejandro Tano Ganyitano,Alejandro Tano Ganyitano,5028,3
1547396068885036,Ushuaia Municipalidad,These ads ran without a disclaimer,5018,2
256281951086148,Carolina Jacky & Asociados,Carolina Jacky,5002,4
103353502759440,Salta para todos,Jose Cutipa,5000,1
349586035909937,Partido Obrero- Frente de Izquierda Chilecito,Frente de Izquierda,5000,1
238546219688035,Felipe Alvarez,Hay Futuro La Rioja,5000,1
100892468621020,Lisandro Álvarez,Lisandro Alvarez,5000,6
103256169425818,José Funez 2023,Fabián Horacio Leguizamón,5000,1
376962089100136,Senadora Nacional Clarita Vega,Gabriela Maite Ros,5000,3
111339051955633,DEAN FUNES HABLA,Omar Roberto Peralta,5000,1
342966532950864,Juan Ignacio Pellegrini,Juan Ignacio Pellegrini,5000,5
120761677676346,Cesar Villega Intendente 2023,Cesar Villega,5000,4
1537662356247029,Agustin Peretti Concejal,Agustin Peretti,5000,1
110510455283781,Participación Cívica,Participación Cívica,5000,1
2200773263525947,Alejandro Melo,These ads ran without a disclaimer,5000,1
107527577307686,Dario Monsalvo,Dario Orlando Monsalvo,5000,1
117606737986312,Elba Hoyos,Elba Hoyos,5000,2
2186922728020009,María Laura Paz Posse,María Laura Paz Posse,5000,1
148759874006595,Juntos San Nicolás,Juntos San Nicolás,5000,1
380120632197309,Libres Del Sur Tucumán,Libres Del Sur Tucumán,5000,1
297125914554575,Andrea Pupi Rodriguez,Andrea Pupi Rodriguez,5000,1
104666747864207,Horacio Loreiro,These ads ran without a disclaimer,5000,1
109176112153643,José Luis Ammaturo,José Luis Ammaturo,5000,1
104630675908954,Silvia Carbajal 2023,Silvia Carbajal Vidable,5000,2
304752613694727,Javier Edgardo Virazate,Javier Edgardo Virazate,5000,1
102715922606223,ANR La Matanza - Argentina,ANR La Matanza - Argentina,5000,1
117695008575297,Julián D'Angelo,Julián Leonardo D'Angelo,5000,1
642790409440295,Manuel Sosa,Manuel Sosa,5000,1
2310806752342594,María Victoria Vuoto,Maria Victoria Vuoto,5000,3
687971675386038,Accion Por Corrientes,Fernando Soto,5000,1
1473577109621555,Partido del Trabajo y del Pueblo - Córdoba,Gimena Olga Blanco,5000,1
1537260919819915,La Merced Salta Argentina,Daniel Desiderio Rodriguez,5000,1
108902337177764,Valeria Gimenez,Valeria Elizabeth Gimenez,5000,1
1017902251576722,Daro Perez,These ads ran without a disclaimer,4998,1
108269127395865,Movimiento Evita Posadas,Enzo Damiano Tello,4998,1
140875832644683,Miguel Saredi,Miguel Saredi,4995,5
102570774863673,LOBBY,LOBBYEscuela,4995,5
112580671838925,Milca Garavaglia,Juan Jose Acevedo,4990,7
733712650085435,Iván Sirich,Iván Sirich,4987,2
116297428045823,Fernando Rafael Terzi,These ads ran without a disclaimer,4984,3
112806751528837,Buena Madre,These ads ran without a disclaimer,4972,2
644619142352278,Volvo Construction Equipment Hispanoamérica,These ads ran without a disclaimer,4960,2
492565340798577,Mario Barletta,Mario Barletta,4950,1
106434058817289,Lean Cieplinski,Lean Cieplinski,4943,5
108752300581283,Mario Montero,Federico Salas,4929,7
111344261937015,Maxi Mattis - San Luis Avanza,Maximiliano Mattis,4917,1
794695574216418,Pal' Sur,Laura Funes,4917,5
111810204979485,Frente Grande - Carmen de Patagones,Agencia Glux,4911,1
107326364826246,"Union Popular, la 25, Capital","Union Popular, la 25, Capital",4888,4
107095375292871,Vinculación vecinal Salta,These ads ran without a disclaimer,4879,1
129265661330371,Daniel Vico,Daniel Vico,4869,1
1497269737239045,Fernando Da Silva para Aurora 2023,Fernando Da Silva para Aurora 2023,4864,4
367680140022787,Federico Zárate,Federico Omar Jusue Zarate,4864,2
113527478348899,asociailicita,asociailicita,4844,5
104949881029799,Municipalidad de Paso de la Patria,Municipalidad de Paso de la Patria,4837,9
102554832757880,Melisa llanos 2023,Rosario Araya,4811,4
101155476033811,Somos Cambio,These ads ran without a disclaimer,4794,1
214639252017640,Nahuel Segovia,Nahuel Mariano Segovia,4793,2
105479475252542,Noticias Exaltación,Diego Ruben Sanchez,4791,16
109828702114036,Inés Ramello 2023,Equipo Digital,4782,2
295726953884916,OEI Argentina,OEI Argentina,4776,1
818188944934184,Analía Zappulla,Analía Zappulla,4771,1
235735466776049,Lucas Yacob,PRO Argentina,4764,2
103142667918311,Grupo Noticias,Fernando Nicolas Humberto Castagnari,4751,2
101069349589481,Identidad Celeste Rafaela,Brote Ad S.A.,4740,1
110882341844562,Maferio Inversiones,Mariano German Fernandez Del Rio,4738,2
100443729697895,Rubén Cruz,David Roldan,4732,4
176850412468837,Sebastián Gutierrez - Diputado Provincial 2023-2027,Sebastian Gutierrez,4708,4
1673977072932726,Laboranti News,Laboranti News,4700,9
1618268168432551,Frente de Izquierda Punilla,Partido de los Trabajadores Socialistas (PTS),4699,2
101034622970541,arielchaves2023,These ads ran without a disclaimer,4692,1
2054072061502543,Eliana Trivisonno,Eliana Ruth Trivisonno,4660,4
216057588737074,Municipio de Baradero,Municipio de Baradero,4580,3
103019019430831,Ismael Yammal,Ismael Yammal,4571,3
827304387355478,Municipalidad de Ramallo,Municipalidad de Ramallo,4569,7
106576729052198,Iván Jácome,Iván Jácome,4557,3
100542686206032,Nicolás Cortez,Partido Obrero,4542,5
2008369939258115,Frente Popular Villa Dolores,Frente Popular Villa Dolores,4540,7
851947118206233,Mauro Carelli,Mauro Carelli,4537,2
182903551909707,La Rioja Noticias,La Rioja Noticias,4519,3
115265413177720,Franquito Hernandez Berni,Avancemos Tartagal,4518,4
100569758815880,Que pasa La Rioja,Juan Pablo Molina,4500,1
117297678286363,Marcelo Puella,Marcelo Puella,4500,2
416883158333582,Fernando Casita Almeda,Fernando Casita Almeda,4500,2
1610781432305733,Sebastian Olivera,Sebastian Nicolas Olivera,4499,1
125373314156140,Melisa Persa,Melisa Noelia Persa,4499,3
117933684587694,Guachipas somos todos,Manuel Alfredo Lopez,4490,4
553094124789694,Guillermo Cara,These ads ran without a disclaimer,4456,1
273770503576765,Libro de Mormón Oficial,These ads ran without a disclaimer,4444,1
1563470893716356,Jair Dib,Jair Dib,4433,6
123647271053761,Partido de los Trabajadores Socialistas (PTS),Partido de los Trabajadores Socialistas (PTS),4430,1
104936189140335,Héctor Cardozo,Héctor Cardozo,4426,5
820953251379412,PalpalaInforma.com,PalpalaInforma.com,4417,1
1813894078714414,Nicolas Quidel,Yanina Yesica Farias,4415,3
100103798127145,Leandro Clapier,Leandro Clapier,4410,2
109840084231099,Estefanía Albasetti,José Luis Ammaturo,4409,2
137107953065412,Edición Séptima,Noticias de mi barrio,4408,1
114623621541798,Luis Collio,Luis Collio,4400,1
111458917077784,Noticias El Quijote,Noticias El Quijote,4397,3
129475240775639,Ale Miranda,Ale Miranda,4390,3
180745956030641,Joaquin Garcia,Ivan Joaquin Garcia,4388,5
110873570590384,"MST en Cs Medicas, UBA",MST FMed,4350,1
100656292949149,Miguel Dandulakis 2023,Mauro Antonio Ismael Ibarra Gonzalez,4350,3
118916214505595,Ernesto Alvarado,These ads ran without a disclaimer,4321,9
397510987494312,VamosWanda,Cristian Marcelo Fuentes,4309,9
102118508071592,Ger Diaz,Manuela Calvo,4296,1
807003926039538,Daniel Orozco,Daniel Orozco,4293,2
2242085009170132,Marcos Fey,Marcos Fey,4277,2
1531124083841823,Profesor Ariel Martinez El Nuevo Camino,Roberto Ariel Martinez,4247,7
294818577644154,Juventud Socialista FAHCE UNLP,Juventud Socialista MST,4234,2
620311554787521,Marcos Cuelle,Marcos Ruben Cuelle,4230,2
106639291762281,El Momento es Ahora,El Momento es Ahora,4229,1
317430555795699,Alvaro Reynoso,Alvaro German Reynoso,4216,6
2176715985732552,Sur en llamas,Sur en llamas,4213,2
110406051651124,Walter Barrientos,Walter Adrian Barrientos,4169,2
113342722009221,La Topadora,Walter Ulises Vega Salinas,4157,2
111971472294775,Partido GEN Chubut,Oscar Carlos Petersen,4156,5
113084151709967,Mariano Sangalli,Mariano Jesus Sangalli,4148,4
115434431489755,Joaquin Surroca,These ads ran without a disclaimer,4138,2
108591011479721,Grupo Optimal,Juan Emanuel Vera,4133,3
533640840027437,Ariel Bermúdez,Ariel Esteban Bermúdez,4128,3
354174832122232,El equipo de Emiliano,These ads ran without a disclaimer,4124,2
221792280182,Municipalidad de Rafaela,Municipalidad de Rafaela,4095,2
757471671062012,Luis Diaz Augier 2023,Mariano Jose Diaz Augier,4064,4
948157968531032,Walter Klix,Walter Klix,4051,1
1821508358130546,BAVSA,Buenos Aires Valores SA,4044,3
104511555138728,Noticias Fans,Noticias Fans,4038,3
1449898071912775,Colegio de Arquitectos de la Provincia de Córdoba,These ads ran without a disclaimer,4038,1
248730858601074,Juan Andreotti,Juan Andreotti,4031,2
418021931693365,Hugo Jesús Rasetto,Hugo Jesus Rasetto,4023,2
162483951216343,Jonathan Ariel Asua,Jonathan Ariel Asua,4015,15
1497442173871476,Facundo Bustos,These ads ran without a disclaimer,4015,2
584430051988610,Inforcosta,Inforcosta,4000,4
2620959631279430,José Calderón,Jose Calderon,4000,5
348079589034455,Juampy Robles - Concejal,Juan Pablo Robles,4000,2
110655518595326,El Encuestador,El Encuestador,4000,1
721259921276497,Leandro López,Leandro López,4000,1
101553701921506,Agustina Gallo,Agustina Gallo Puló,4000,1
748090418924162,Pablo Barreno,Pablo Barreno Intendente,4000,1
348668741945497,BAINFORMA,Buenos Aires Informa,4000,1
1704517659856531,Partido de la Victoria Tucumán,Pablo Lautaro Hyon,4000,2
114996760197088,Lucas Iñigo,Enmanuel Lucas Bernardo Iñigo,4000,2
113090566991326,Ximena Sola,Maria Ximena Sola,4000,2
457285834842951,ADN 24,ADN24,4000,1
108565434130268,Reporte Plus Salta,Roxana Marisel Aguado,4000,1
100800918450776,Data La Pampa,Data La Pampa,4000,1
117187041357980,Rosendo López - Concejal 2023,Rosendo Hernán López,4000,3
473027669505017,Gerardo Gege González,Gerardo González,4000,2
101197651716051,Lucho Montero,Visual,4000,3
105473707502625,Rosana Bellatti,Rosana Laura Bellatti,4000,2
201726565777,El Urbano Digital,El Urbano Digital,4000,2
700902360751236,Mauro Velázquez,Mauro Martin Rodolfo Velazquez,4000,1
1493567940864448,Asociación Empleados de Comercio Rosario,Asociacion Empleados de Comercio Rosario,4000,2
348173359126659,Gonzalo Carrillo,Cesar Matias Godoy Asis,4000,1
108041374236253,Juan Raed,Juan Eduardo Raed,4000,3
114393539384171,Georgina Paolino,Georgina Paolino,4000,2
520988748334680,Mariano Puig,Carlos Mariano Puig,3992,1
112553159095394,Marcos Sanchez,Oscar Marcos Sanchez,3989,2
212874045446729,Pablo Walter,Pablo Hector Walter,3986,2
103055288044566,Gaceta del Valle,Gaceta del Valle,3969,2
110290595363726,Carlos Fernandez,Carlos Fernandez,3945,4
103023565425749,Nahuel Pasquinelli,Nahuel Matias Pasquinelli,3929,2
164548264112013,Alejandro Riveros,Alejandro Riveros,3912,6
364961956942616,Abraham Galo,These ads ran without a disclaimer,3910,1
119742014420962,Hay futuro con Maimó,Osvaldo Maimó,3907,4
2335656153347142,Daniel Galina Legislador,Daniel Galina Legislador,3900,2
178645299002653,Red Ecosocialista,Red Ecosocialista - MST,3900,2
676582472432220,Julián María López,Julián María López,3894,2
105278792107500,Martin Rivas,Martin Rivas,3871,1
336638909750913,San Ramón de la Nueva Orán,Pedro Cesar Sisterna,3856,3
111349442299219,Mauro Palummo,Mauro Damian Palummo,3833,8
177426579379200,Bautista Cestac Cufré,Juan Bautista Cestac Cufré,3783,3
1978986968824239,ElObjetivo,El Objetivo,3769,1
635743609791282,Juntos - Podemos MAS,These ads ran without a disclaimer,3769,2
122405214162665,Nicolas Dri,These ads ran without a disclaimer,3764,5
101960285353405,Juanilo Aguirre,Juanilo Aguirre,3748,6
1413739908849199,Diego Bernachea,Diego Andres Bernachea,3747,9
939723329377896,Juan Weht,Juan Carlos Guillermo Weht,3733,1
230534457651576,En nada estás vos,ComunicaciónPop,3732,11
103297745729543,Jorge Pérez,Jorge Perez,3715,1
95000441700,Panda Security,These ads ran without a disclaimer,3702,1
1629188167175797,Ale Ambort,Alejandro Jose Ambort,3701,2
172565396129582,Diario La Unión,Nicolas Orona,3700,1
22898109808,Grist.org,These ads ran without a disclaimer,3675,1
106859551239831,Zona Sur Diario,Zona Sur Diario,3649,7
103100889414172,Daiana Guzmán,Daiana Elizabeth Guzman Castillo,3646,2
108820345200483,Cristian Nuñez 2023,Marco Carabajal,3646,4
117185034654922,Marina Aguilar,Marina Del Carmen Aguilar,3630,5
116189183124324,Pablo Herrera,These ads ran without a disclaimer,3622,1
1187338514630380,El rincón de Cris,Elizabeth Belen Acevedo,3603,2
101937709546836,Ricardo Buteler,Ricardo Alberto Buteler,3600,2
108596078446969,Rodolfo Ohannesian,Rodolfo Eduardo Ohannesian,3600,6
1656592141049722,Miguel A. Bonino,Miguel A. Bonino,3600,2
184219424930483,Criterio Online,Criterio Online,3600,4
2152531664802976,Emilio Furlán,Emilio Furlán,3589,4
132751396871186,German Braillard,Frente Renovador,3585,1
834718056689913,Agustín Domingo,Agustín Domingo,3578,2
115959824822742,Fidel Puggioni,FM La Plaza,3577,3
101581554717272,Comunidata - Noticias en línea,Juan Martin Alfaro,3562,2
114145224989167,Concordia Presente,Concordia Presente,3562,2
104628989300252,Iván Ludueña,Ivan Ariel Ludueña,3552,1
414907205618311,Cuarto,Cesar Daniel Avalos,3549,5
934134473311581,Matías Lobos,Matías Lobos,3548,2
1151054955076489,Infoargentinos,Noticias de mi barrio,3535,5
1558955604361476,Mariano Villa,Mariano Villa,3524,2
1613232282296785,Delvis Bodoira,VIDA Y FAMILIA,3522,1
118773337872854,Marcelo Debandi - Intendente,Marcelo Fabián Debandi,3507,7
108426895551486,Mario Rivarola,Mario Osvaldo Rivarola,3503,2
114751541591119,Jimena Loayza Candidata a Vicegobernadora de Salta,Salta Va con Felicidad,3500,2
102230282840713,La Marea UNA - MST,La Marea - MST,3500,1
113085478338395,El Portal de Noticias La Rioja,El Portal de Noticias La Rioja,3500,1
1161395573935025,Nicolás Rochas,Nicolás Rochas,3500,1
118016281239148,maby.piriz,These ads ran without a disclaimer,3500,1
100157321845684,Metadata Noticias,Metadata Noticias,3500,4
103065096124107,martinrecaman,These ads ran without a disclaimer,3490,2
533912853735321,Lucas Bettiol,Lucas Oscar Bettiol,3486,1
1563604960546669,Raúl Martínez,Raúl Martínez,3461,3
263571907867101,Jorge Scala,Jorge Scala,3444,3
1565978637002247,Peteco Vischi,Eduardo Alejandro Vischi,3439,1
104509779283699,Josifovich 2023,These ads ran without a disclaimer,3438,2
135366016640859,Pablo Torres/cultura y sociedad/LAPRIDA,Pablo Jose Torres,3437,3
548577435509026,d&b audiotechnik,These ads ran without a disclaimer,3434,1
1991393707841891,Encuestas CHACO,Encuestas CHACO,3433,1
112750202393508,Punta Querandí,Punta Querandí,3432,3
104055335988421,Minicuotas Sur,These ads ran without a disclaimer,3415,4
1551666778436314,Marcos Andino,These ads ran without a disclaimer,3405,1
638685723246794,Cesar Orgaz,Encuentro Vecinal Córdoba,3403,1
344136679676785,Julito Paredez 2023,Julio César Paredez,3398,6
453322228178109,Radio Provincia del Chaco,Ecom Chaco,3398,54
110003385354783,Bautista Franco,Partido Obrero,3392,4
1541309082818851,Municipio de Viale,Municipio de Viale,3386,7
104646448661838,La Pampa Ahora,La Pampa Ahora,3365,11
122083401231374,Los LLanos Online,Los LLanos Online,3345,4
1529757920572884,Nico Martínez Dalke,Eulogio Nicolás Martínez Dalke,3344,1
106053572495850,Juntos a David Zencich,Juntos Merlo,3343,1
834524439996161,Facundo Torres,Facundo Torres,3335,3
2125270134364647,Sergio Tamayo,These ads ran without a disclaimer,3333,1
111599391771765,"Armando ""el pelao"" Cabello",These ads ran without a disclaimer,3328,3
101622246095262,Partido Demócrata Montecarlo,Partido Demócrata Montecarlo,3327,3
459777610743664,Ariel Sujarchuk,Ariel Sujarchuk,3316,2
1133083640127775,Cabañas La Armoniosa - Colón,These ads ran without a disclaimer,3302,2
399071583632998,Ramiro Ruiz,Jorge Ramiro Ruiz,3302,4
441932999309507,Gabriel Real Diputado,Gabriel Real Diputado,3300,3
108791978522911,Mendiolaza TE SUMA,Mendiolaza TE SUMA,3270,3
106424888809406,AB Consultora - Opinión Pública y Comunicación Politica,AB Consultora - Opinión Pública y Comunicación Politica,3270,4
104488274406554,Bernardo Baccello,Bernardo Baccello,3266,3
102286136076143,Luciana Scromeda,Luciana Scromeda,3254,3
106989328991871,Gustavo Minuzzi,Ludmila Minuzzi,3251,3
185185308793197,HolaJujuy.com,HolaJujuy.com,3244,2
117916918272234,MunicipalesSF,Federación de Sindicatos de Trabajadores Municipales de la Provincia de Santa Fe,3217,1
101202436262517,Clara Pistan,Clara Pistan,3210,14
109794805002346,LaProvincial.JCP,Carlos Alberto Druziuk,3200,5
128565573847503,MisionesJournal.com.ar,Matias Daniel Sabat,3186,4
1246840395341536,Organización Política Fe y Esperanza,Franco Rafael Lamboglia,3180,5
100842498153295,Ya Noticias,Ya Noticias,3173,1
103038699318269,Lucas de la Fuente,Lucas de la Fuente,3173,3
112520905144572,La Unión Mendocina,These ads ran without a disclaimer,3168,9
942688935859538,JUP Derecho UNC,Adolfo Hermann,3167,1
109701718323274,Jorge Delgadino,Sebastián Estofán,3159,1
1521919534702954,Unión Cívica Radical,Sebastian A Gomez,3156,2
105282867482185,Marcelo Gomez,Marcelo Gomez,3153,1
225251184289016,Gabriel Pozzuto,Gabriel Fabian Pozzuto,3140,2
162700400413304,Revista Realidad Económica,IADE,3127,2
109688311468664,Martín Fuentes Vega,MST Movimiento Socialista de los Trabajadores,3113,2
102501249471351,Por Amor a Salta,These ads ran without a disclaimer,3112,7
118916214505595,Ernesto Alvarado,Agustin Alejandro Pepelnac,3106,3
438942059479338,Izquierda Socialista,Frente de Izquierda Unidad,3100,2
113527478348899,asociailicita,Asocia Ilícita,3097,3
111162878632005,Lourdes Micaela Arrieta,Lourdes Micaela Arrieta,3090,5
104429842570651,Épica Popular,Épica Popular,3085,2
252316758144514,Diario Digital Sitio Andino,Diario Digital Sitio Andino,3083,7
81395234664,BBC News Mundo,These ads ran without a disclaimer,3075,2
103012512100076,TDF Conectada,TDF Conectada,3074,2
115109411583880,Unidos por Guanaco Muerto,luber cba,3072,3
106249205728878,Unidos por Parera,Partido Justicialista Distrito La Pampa,3067,1
100458226066000,Alvaro J Gutierrez,These ads ran without a disclaimer,3058,2
121011260989397,Oscar Armando García,Oscar Armando Garcia,3055,6
315364075564821,Dino Ortiz Melgratti,Dino Ortiz,3052,1
313077025805455,Abel Moya,Miguel Angel Carrizo,3050,1
529191550592031,Municipalidad de Río Primero,Municipalidad de Rio Primero,3048,1
558965730949836,Que Pasa Zona Norte,Fernando Ariel Gómez Barbalace,3036,3
101140652963897,Yo amo a Cortaderas - Verónica Estragó,Verónica Estragó,3020,2
110813751994424,Gerardo Rodriguez 2023,Solutions Community Manager,3019,6
114517220470447,Zona Oeste Diario,Zona Norte Diario Online,3012,7
