Page ID,Page name,Disclaimer,Amount spent (EUR),Number of ads in Library
851976621630627,Eco-Astuce.com,These ads ran without a disclaimer,44681,55
108617820801441,Masque XIX,Solfra,44288,98
101913792744033,Ma maison pour l’hiver,Ma maison pour l’hiver,43690,113
201716123952571,Mon épargne et moi,Natixis Investment Managers,42926,700
107514721572444,Stop Fake Renewables,Stop Fake Renewables,42801,104
1717696765155553,Veolia Eau d'Ile-de-France,Veolia Eau d'Ile-de-France,42750,71
1545035889067061,LITA.co France,LITA.co France,42737,553
103146727990,Ministère de l'Intérieur et des Outre-mer,Ministère de l'Intérieur,42583,11
110000413816860,Mes-Soutiens - HCR France,Orixa Media,41307,1514
194745373893883,Le Jour du Seigneur,Le Jour du Seigneur,40629,58
9328458887,adidas Originals,adidas France,39948,5
104337448558687,Association Des Énergies Renouvelables,These ads ran without a disclaimer,39884,10
1466667490217580,Arp Sélection,ARP Sélection,39841,272
197118360320055,ONE France,ONE Fr,39662,363
485210918314778,Président,These ads ran without a disclaimer,39644,1
158609180861860,Ministères Écologie Énergie Territoires,Ministère de la Transition écologique et solidaire,39553,6
61952884477,Sarenza,Sarenza,39509,65
314443337102,GRDF,These ads ran without a disclaimer,39356,39
105709216127942,Crédit Coopératif,Crédit Coopératif,39193,51
265420476920,Médecins du Monde France,These ads ran without a disclaimer,39031,909
2002323729992518,Akoya,BARBIER QUENTIN,39002,657
100447608948054,RECONQUÊTE,Reconquête!,38864,113
107223990753521,Office français de la biodiversité,Office français de la biodiversité,38580,2
117709028343322,Association pour le Droit de Mourir dans la Dignité - ADMD,Association pour le Droit de Mourir dans la Dignité - ADMD,38563,70
241694996718264,NF Habitat,Cerqual,38539,161
128938130499216,Fepem - Fédération des particuliers employeurs de France,FEPEM,38429,497
380039845369159,SHEIN,These ads ran without a disclaimer,37603,2
126664467395166,Fédération Française des Diabétiques,Fédération française des diabétiques,37397,98
319577888807977,Vattenfall,Vattenfall France,37252,417
1620332214871397,Biotyfull Box,These ads ran without a disclaimer,37168,4
1830048580344520,Santé publique France,Santé Publique France,36823,18
239762692740931,Quoi de 9 Léo ?,Le médicament et moi,36586,58
283023079280975,Love Beauty & Planet,Unilever France,36339,11
2009430405846153,Canada Immigration Express,These ads ran without a disclaimer,36116,16
139719006082496,Husqvarna,Husqvarna,35977,102
103076777777022,My Little Bee,These ads ran without a disclaimer,35929,105
2424950557563209,makesense,makesense,35719,1327
113183856757963,Just Green,Margaux Butterlin,35552,1785
392341217527576,Gouvernement,These ads ran without a disclaimer,35438,89
108943410672988,SPRiNG,These ads ran without a disclaimer,35154,23
130606440325044,Macif,These ads ran without a disclaimer,35117,55
109446727137249,Les Copros Vertes,FNAIM,34760,243
101221238456688,Plan transition énergie,These ads ran without a disclaimer,34708,52
21254500749,Rassemblement National,Rassemblement National,34671,1965
512413372428054,L'Essentiel par Macif,L'Essentiel par Macif,34444,202
103906211029800,Protégeons les droits des filles réfugiées,Antevenio Publicité,34372,777
