Page ID,Page name,Disclaimer,Amount spent (CAD),Number of ads in Library
146242525394387,Ron Kalmakoff - Singer/Songwriter,These ads ran without a disclaimer,≤100,1
190509851445969,"Government of the Northwest Territories - Industry, Tourism and Investment","Government of the Northwest Territories Department of Industry, Tourism and Investment",≤100,3
109553434812811,Denoncourt,These ads ran without a disclaimer,≤100,7
425901277476917,Groupe Savoie Inc.,These ads ran without a disclaimer,≤100,1
357190529498,Prospera Credit Union,These ads ran without a disclaimer,≤100,1
100220538797613,"Kiln Creek, A Shaw Community",These ads ran without a disclaimer,≤100,1
112592403770523,Healthy Jungle,These ads ran without a disclaimer,≤100,3
147689586206,NADF Supporting Aboriginal Prosperity,These ads ran without a disclaimer,≤100,1
1980818175334253,Matt Kean Photography,These ads ran without a disclaimer,≤100,1
692490067551493,Arpan Khanna,Conservative Party of Canada,≤100,1
237780162928365,Gradyzart,These ads ran without a disclaimer,≤100,1
108200571520827,Ray of Sunshine,These ads ran without a disclaimer,≤100,1
102377042694037,Canadians for Democracy in Iran,These ads ran without a disclaimer,≤100,1
141415053285797,L'Escale de l'Estrie,These ads ran without a disclaimer,≤100,1
111149910594802,sekhon1_,These ads ran without a disclaimer,≤100,1
107939208095346,MONO Skincare,These ads ran without a disclaimer,≤100,2
581729098622548,Indus Media Foundation,These ads ran without a disclaimer,≤100,1
444029808978374,Michael remando,These ads ran without a disclaimer,≤100,2
111613310241456,پلاک ۵۲  Pelak52,These ads ran without a disclaimer,≤100,1
112199237324460,thelawguru,These ads ran without a disclaimer,≤100,1
101384622085039,Lucy Nixon - Norwex Independent Consultant,These ads ran without a disclaimer,≤100,1
110214281463293,New Trend Apparel,These ads ran without a disclaimer,≤100,1
104680957993001,Steelsnowflake's Blog,These ads ran without a disclaimer,≤100,1
371233590081972,TechDogs,These ads ran without a disclaimer,≤100,2
318318083127,Deccan Herald,These ads ran without a disclaimer,≤100,2
114708317879897,Shrink Plus,These ads ran without a disclaimer,≤100,4
104538944750227,Créations La Louve,These ads ran without a disclaimer,≤100,1
167259757435687,SedulouslyFit,These ads ran without a disclaimer,≤100,1
100842471764807,andre.armenante,These ads ran without a disclaimer,≤100,1
104088392060032,Amigowe ins,These ads ran without a disclaimer,≤100,2
101429471956531,100061453803508 1,These ads ran without a disclaimer,≤100,2
156195014444203,Lin-Manuel Miranda,These ads ran without a disclaimer,≤100,2
910329952470647,History Chronicle,These ads ran without a disclaimer,≤100,27
177616055600205,Photographer Aliona Kuznetsova,These ads ran without a disclaimer,≤100,2
590285577826339,McBean Immigration Law,These ads ran without a disclaimer,≤100,1
825090017582141,Griffeye,These ads ran without a disclaimer,≤100,1
118378357462,MuseumNext,These ads ran without a disclaimer,≤100,1
2203707879888727,Waqar Rizvi,These ads ran without a disclaimer,≤100,3
100862041687546,myssfofficiel,These ads ran without a disclaimer,≤100,2
187077588510120,Family -Blanket,These ads ran without a disclaimer,≤100,1
2041268659482208,Wheels Training Centre,These ads ran without a disclaimer,≤100,1
106904267551185,Edge Exploration Inc.,These ads ran without a disclaimer,≤100,1
101076145537405,Satori Health Advocacy,These ads ran without a disclaimer,≤100,2
1535979476684996,Capture Therapeutics by PhysioFirst Prof Corp Inc,These ads ran without a disclaimer,≤100,1
188800261168202,Pakmen Volleyball Club,These ads ran without a disclaimer,≤100,1
421356334572123,Toronto House of Prayer,These ads ran without a disclaimer,≤100,1
306494793057590,Coalition of Concerned Manufacturers & Businesses of Canada,These ads ran without a disclaimer,≤100,1
100110679503327,MinMed Study,These ads ran without a disclaimer,≤100,1
101646112438266,outofcontextukraine,These ads ran without a disclaimer,≤100,1
297203264231007,Askguy.ca,These ads ran without a disclaimer,≤100,1
1581735745236006,Walmart Canada,These ads ran without a disclaimer,≤100,1
54578722992,Wilderness Committee,These ads ran without a disclaimer,≤100,1
106482885015887,Ken 4 Smore,These ads ran without a disclaimer,≤100,1
537726762988441,Divesoft,These ads ran without a disclaimer,≤100,1
468738150571537,Soomi Kim,These ads ran without a disclaimer,≤100,1
104217792289181,victoria_malloy,These ads ran without a disclaimer,≤100,1
350187438679631,Fundy Female Leadership Network,These ads ran without a disclaimer,≤100,1
290070211341,Conseil de la culture de l'Abitibi-Témiscamingue,These ads ran without a disclaimer,≤100,2
308184616653825,Ninton Media,These ads ran without a disclaimer,≤100,1
108665185246404,mrs_bamana,These ads ran without a disclaimer,≤100,1
2111344805788389,Socialist Fightback Vancouver,These ads ran without a disclaimer,≤100,2
108513688105167,Canada Jobs Available,These ads ran without a disclaimer,≤100,11
363771366153,Italy Station 意大利站,These ads ran without a disclaimer,≤100,2
1407270586219337,Amsterdam Publishers,These ads ran without a disclaimer,≤100,1
203290393026344,Sébastien Night,These ads ran without a disclaimer,≤100,5
106832364427701,Martin Parkos,These ads ran without a disclaimer,≤100,3
105039671446711,Funky Hippo,These ads ran without a disclaimer,≤100,11
110667870639189,Sea Turtle By Sky Bubble,These ads ran without a disclaimer,≤100,15
264003966989349,Boo2Bullying,These ads ran without a disclaimer,≤100,1
409931092681710,AirThinx,These ads ran without a disclaimer,≤100,1
1184891881596404,Joe Mullings,These ads ran without a disclaimer,≤100,2
102685905723917,Start Today,These ads ran without a disclaimer,≤100,5
108217777504253,USA Sunmmerone,These ads ran without a disclaimer,≤100,1
100451952707408,Don Sebestro,These ads ran without a disclaimer,≤100,5
105418170964158,alexguliaiev,These ads ran without a disclaimer,≤100,1
431180057018014,Sand Cloud,Sand Cloud,≤100,4
100168528978115,It's Time to Chill,These ads ran without a disclaimer,≤100,9
2163879263938228,Sondesh24.com,These ads ran without a disclaimer,≤100,1
113543494662228,Dandelionmall.shop,These ads ran without a disclaimer,≤100,3
115869416634596,Sean Fontenot,These ads ran without a disclaimer,≤100,1
499425296808787,Sincerely Collins,These ads ran without a disclaimer,≤100,1
1543176085747324,Герман Захарьяев,These ads ran without a disclaimer,≤100,6
430777170286770,Nudge,These ads ran without a disclaimer,≤100,2
107966684978954,feedthestreets.to,These ads ran without a disclaimer,≤100,1
108294531518004,Nathaniel Aubé - Conseiller Municipal,These ads ran without a disclaimer,≤100,1
1376176359109704,Ches Crosbie,These ads ran without a disclaimer,≤100,1
107484781011946,BLM Nogojiwanong,These ads ran without a disclaimer,≤100,1
104702112109339,noteasy_being_green,These ads ran without a disclaimer,≤100,1
2110860585802972,Catherine Lefebvre - Candidate conservatrice dans Mirabel,These ads ran without a disclaimer,≤100,1
106439346635475,Centre régional d'archives de l'Outaouais,These ads ran without a disclaimer,≤100,2
114149733769807,The-14,These ads ran without a disclaimer,≤100,1
107028341695330,Pat Angnakak,These ads ran without a disclaimer,≤100,1
100375785610629,Gtext Homes Abuja,These ads ran without a disclaimer,≤100,1
113229270420741,savanahwattersmusic,These ads ran without a disclaimer,≤100,2
1088948441118421,Le Speakeasy MTL,These ads ran without a disclaimer,≤100,1
740200012767506,Environment Haliburton,These ads ran without a disclaimer,≤100,1
102775821569120,fillyourbellwithmel,These ads ran without a disclaimer,≤100,1
101996978258851,Aldershot News & Reviews Burlington,These ads ran without a disclaimer,≤100,1
904859109535632,Ahmed Harkan أحمد حرقان,These ads ran without a disclaimer,≤100,1
105380558365584,Voice of voiceless and gender Empowerment,These ads ran without a disclaimer,≤100,1
171132542929029,Alfa Laval,These ads ran without a disclaimer,≤100,3
1850750971850370,Hoichoi,These ads ran without a disclaimer,≤100,2
108799050540104,The Tick Chicks,These ads ran without a disclaimer,≤100,2
673312626185885,Timothy Casten,These ads ran without a disclaimer,≤100,1
109282807473516,Enter The Deku,These ads ran without a disclaimer,≤100,1
553013738060763,Phillip REESE,These ads ran without a disclaimer,≤100,1
112665468785028,Tess in Venice,These ads ran without a disclaimer,≤100,2
2095910313779310,SavingPunjab,These ads ran without a disclaimer,≤100,2
110382407455442,dorotheahamiltontrays,These ads ran without a disclaimer,≤100,1
572719819512238,Red Bull Bike,These ads ran without a disclaimer,≤100,2
204908989541035,Bubble box Handmade Jewelry,These ads ran without a disclaimer,≤100,2
1073451242736359,Van Diemen's Band,These ads ran without a disclaimer,≤100,1
174014162774764,Rhino & Elephant Defenders - RED,These ads ran without a disclaimer,≤100,1
380531139104705,Tocy,These ads ran without a disclaimer,≤100,1
986451408185884,Épicerie Réserves,These ads ran without a disclaimer,≤100,1
863298240496439,Peter Guthrie,These ads ran without a disclaimer,≤100,1
1769904563265076,"West Wood Organics, Kerrisdale",These ads ran without a disclaimer,≤100,1
905085376271249,Québec solidaire altermondialiste,These ads ran without a disclaimer,≤100,1
107434291729751,truenorth.strongandfree,These ads ran without a disclaimer,≤100,1
992462387543048,Gesterra,These ads ran without a disclaimer,≤100,1
147270271991472,Centre de services scolaire Marie-Victorin,These ads ran without a disclaimer,≤100,1
109554911754681,905.buzz,These ads ran without a disclaimer,≤100,1
109632468597379,Big News,These ads ran without a disclaimer,≤100,2
426262731471218,USask Health Sciences,These ads ran without a disclaimer,≤100,1
448940772508293,Plan A,These ads ran without a disclaimer,≤100,1
105652917911323,enviroupdate,These ads ran without a disclaimer,≤100,2
500361203467148,Le Labo - Solutions Brassicoles,These ads ran without a disclaimer,≤100,1
224305631330569,La Tribu,These ads ran without a disclaimer,≤100,2
234908056970347,Joshua Creek Residents' Association - JCRA,These ads ran without a disclaimer,≤100,1
423670114403144,Trending in China,These ads ran without a disclaimer,≤100,2
161755263838027,EcoTensil,These ads ran without a disclaimer,≤100,1
111216634994268,Bor Funk,These ads ran without a disclaimer,≤100,1
538294740439787,Falafel And Caviar Time,These ads ran without a disclaimer,≤100,1
105198101772950,empyreanstreetwear,These ads ran without a disclaimer,≤100,1
100299239127282,Joesfeed entertainment,These ads ran without a disclaimer,≤100,2
103304472445184,Blushbridemda,These ads ran without a disclaimer,≤100,1
113576993634118,Common Sense for Boston,These ads ran without a disclaimer,≤100,1
185328484836886,Asian Scientist Magazine,These ads ran without a disclaimer,≤100,2
642505996231426,No_flex,These ads ran without a disclaimer,≤100,3
458062497660585,Little Spiral,These ads ran without a disclaimer,≤100,1
744247209086119,My Reference Tools,These ads ran without a disclaimer,≤100,31
102914185316926,My angel in heaven,These ads ran without a disclaimer,≤100,1
7962048097,GQ,These ads ran without a disclaimer,≤100,3
510047506117521,"Câmara de Conciliação, Mediação e Arbitragem Ciesp/Fiesp",These ads ran without a disclaimer,≤100,1
578463212826799,Conversationally Speaking,These ads ran without a disclaimer,≤100,1
216720958346314,Council of Canadians Edmonton Chapter,These ads ran without a disclaimer,≤100,1
110480211476862,Christopher Long,These ads ran without a disclaimer,≤100,1
101321354705589,On Purpose Media,These ads ran without a disclaimer,≤100,1
105497910857338,ECS Academy,These ads ran without a disclaimer,≤100,1
787605154734434,Spanish Trapnation,These ads ran without a disclaimer,≤100,1
554495211302930,Shade Owens,These ads ran without a disclaimer,≤100,1
766035557066106,Inferno Solar,These ads ran without a disclaimer,≤100,1
115164031875679,Kim Phillips Real Estate,These ads ran without a disclaimer,≤100,1
335115413645033,SUDBURY Walmart,These ads ran without a disclaimer,≤100,2
315904499272,SAFFRON Centre Ltd.,These ads ran without a disclaimer,≤100,1
259435088269807,"Tyler M. O'Connell - Advisor, Sun Life",These ads ran without a disclaimer,≤100,1
100774762086406,Insurance Ian,These ads ran without a disclaimer,≤100,1
1005460532872444,Gwaii Trust Society,These ads ran without a disclaimer,≤100,1
406321783142798,Walmart Canada,These ads ran without a disclaimer,≤100,1
101508941415831,Festival Aéronautique Volaria Airshow,These ads ran without a disclaimer,≤100,1
395429021321783,Marc Faubert - Candidat Libéral dans Salaberry-Suroît,These ads ran without a disclaimer,≤100,1
1010392705676111,Whitefish River First Nation,These ads ran without a disclaimer,≤100,1
103618791089688,Luminous Terrace,These ads ran without a disclaimer,≤100,1
1637313003080894,Fearless Women Podcast,These ads ran without a disclaimer,≤100,1
104830254325938,Son of God / Son of Man - I AM Ayertiam / I AM Dean Travis Williams,These ads ran without a disclaimer,≤100,1
582973558421642,Mitzie Hunter,These ads ran without a disclaimer,≤100,2
268811489926863,Dema Agamalete Gabligodo,These ads ran without a disclaimer,≤100,1
101272031894424,Warminky,These ads ran without a disclaimer,≤100,4
335134560409668,Quantum Healing with Christine Kooper / Soul Connections,These ads ran without a disclaimer,≤100,1
1638293593056445,History Daily,These ads ran without a disclaimer,≤100,4
190386637655399,C40 Cities,These ads ran without a disclaimer,≤100,2
107975101443406,Cocolevo,These ads ran without a disclaimer,≤100,4
107176910680505,Retire in Riviera Nayarit,These ads ran without a disclaimer,≤100,1
121515895918453,Youth and Children for Development,These ads ran without a disclaimer,≤100,1
102223432517338,Free bestseller books,These ads ran without a disclaimer,≤100,1
100624635007348,Upskill etc. LLC,These ads ran without a disclaimer,≤100,1
345147350189116,1776_threads,These ads ran without a disclaimer,≤100,1
110725714435464,Asian Feast,These ads ran without a disclaimer,≤100,1
59671960977,SETMD,These ads ran without a disclaimer,≤100,1
996439150366880,By Meaux,These ads ran without a disclaimer,≤100,1
104099854739825,시사한겨레,These ads ran without a disclaimer,≤100,1
111355307384451,developmeyouth,These ads ran without a disclaimer,≤100,1
398515330652572,Cody Payant,Cody Payant,≤100,1
410359582882857,Unity Poet,These ads ran without a disclaimer,≤100,3
451076332015986,"Sheref Sabawy, MPP",These ads ran without a disclaimer,≤100,3
87046217095,Alma Mater Society of Queen's University - AMS,These ads ran without a disclaimer,≤100,1
101690278162914,offbeatadviit,These ads ran without a disclaimer,≤100,1
101622832412579,UoH - University of Horang,These ads ran without a disclaimer,≤100,1
116945598354705,B.U,These ads ran without a disclaimer,≤100,1
109828464695984,Ravensong Consulting,These ads ran without a disclaimer,≤100,1
1304271549593156,Robertosellshomes,These ads ran without a disclaimer,≤100,2
109140168636588,Blissful Clothings,These ads ran without a disclaimer,≤100,1
2257015927649504,Équipe IGEM ULaval,These ads ran without a disclaimer,≤100,1
424078567722197,Conseil scolaire FrancoSud,These ads ran without a disclaimer,≤100,1
638527569610523,Plexus Tough  - Rebecca McCord,These ads ran without a disclaimer,≤100,1
155786277945281,Evolution Wonderlounge,These ads ran without a disclaimer,≤100,1
114658273285066,"Black History Month Saskatoon, Sk",These ads ran without a disclaimer,≤100,1
292744507509060,Karen McCrimmon,Kanata Carleton Federal Liberal Association,≤100,1
107239614848877,targetfxtraders,These ads ran without a disclaimer,≤100,1
105005591307351,THUG CHIMP,These ads ran without a disclaimer,≤100,3
323965995056237,OpossumSauce,These ads ran without a disclaimer,≤100,2
110948770667264,,These ads ran without a disclaimer,≤100,5
20556338116,ITUC,These ads ran without a disclaimer,≤100,2
643259799027035,flowkey,These ads ran without a disclaimer,≤100,1
954298964703081,Abbott FreeStyle,These ads ran without a disclaimer,≤100,2
100583601783478,End Child-Abduction in South Sudan,These ads ran without a disclaimer,≤100,2
108167787779147,VIVAIA_official,These ads ran without a disclaimer,≤100,2
249022125129720,Fossil Realm,These ads ran without a disclaimer,≤100,1
104155711729588,Bestusmen-home,These ads ran without a disclaimer,≤100,3
551615428287379,DWA Gaming,These ads ran without a disclaimer,≤100,1
105903398911209,Fast-8/20-002,These ads ran without a disclaimer,≤100,2
109496181357787,Love Stittsville,These ads ran without a disclaimer,≤100,2
685428021512051,Reina Mora,These ads ran without a disclaimer,≤100,2
109769474284907,GoTerracotta,These ads ran without a disclaimer,≤100,1
905459813125018,Мистическая игра года,These ads ran without a disclaimer,≤100,4
102079025314478,janique_official,These ads ran without a disclaimer,≤100,9
101866912405301,AIW - Empower,These ads ran without a disclaimer,≤100,1
108942554682298,Fight Against Breed Racism Rescue,These ads ran without a disclaimer,≤100,1
192344734691785,Walmart Canada,These ads ran without a disclaimer,≤100,1
114280719929579,Tu es unique,These ads ran without a disclaimer,≤100,1
919061291531427,The Staysh,These ads ran without a disclaimer,≤100,2
100570171877001,dov_july,These ads ran without a disclaimer,≤100,1
102112832821639,swarnim_bod,These ads ran without a disclaimer,≤100,1
101104514784329,EFRE 2020,These ads ran without a disclaimer,≤100,1
106158814102269,Queen's University Ever Scholar,These ads ran without a disclaimer,≤100,1
111907341083222,Care Collective: Reimagining Wellness,These ads ran without a disclaimer,≤100,1
108554874924991,canuckstudybc,These ads ran without a disclaimer,≤100,1
1489267828033050,Barton Village BIA,These ads ran without a disclaimer,≤100,1
111451255542610,ENAP-École nationale d'administration publique,These ads ran without a disclaimer,≤100,1
110518530382041,DCL Niagara Medical Arts Center,These ads ran without a disclaimer,≤100,1
244722475619495,Blog vs. Media 時評,These ads ran without a disclaimer,≤100,4
1922911501065144,Peter Schaefer / Noah Bakery,These ads ran without a disclaimer,≤100,1
108650374649194,plandemic_ontario,These ads ran without a disclaimer,≤100,1
860190540659118,Meghann Oakes Art,These ads ran without a disclaimer,≤100,1
347748385277508,Vins du Québec,These ads ran without a disclaimer,≤100,1
112695720660552,Brown Women's Empowerment Sisterhood,These ads ran without a disclaimer,≤100,1
164763630214758,Destination Campbell River,These ads ran without a disclaimer,≤100,2
848614238664003,Mahsa Golmakani,These ads ran without a disclaimer,≤100,1
115471573433183,OntarioTech Research Study,These ads ran without a disclaimer,≤100,3
266662086812139,Unifor Québec,These ads ran without a disclaimer,≤100,2
35756538253,Ida Institute,These ads ran without a disclaimer,≤100,1
2324517987785772,"Яхты от 1000 евро, примеры яхт + Практическое руководство",These ads ran without a disclaimer,≤100,5
103378655302465,Rowple store,These ads ran without a disclaimer,≤100,3
111353450595648,Kralitsi Kreations,These ads ran without a disclaimer,≤100,2
102689192011390,Jay's Best Products,These ads ran without a disclaimer,≤100,4
109793237359707,serious_server,These ads ran without a disclaimer,≤100,2
106230245564095,B.C. Anti-Asian Racism Research Survey,Richard Chuen Shiuh Chu,≤100,1
107262218624590,novemberkin.yarns,These ads ran without a disclaimer,≤100,1
102693218519818,Dosti Welfare Organization Sindh,These ads ran without a disclaimer,≤100,1
107967954263829,Astro shivaram shasthri,These ads ran without a disclaimer,≤100,1
115189616561311,Help Stop Gun Violence.,These ads ran without a disclaimer,≤100,2
1271611526291740,SwingBalance AI,These ads ran without a disclaimer,≤100,1
163868970373957,Etape emploi,These ads ran without a disclaimer,≤100,1
580256578752432,Etobicoke-Lakeshore Conservative Association,These ads ran without a disclaimer,≤100,2
1877707549116872,Rippin Edge Hydrovac Services Inc.,These ads ran without a disclaimer,≤100,1
109381594617534,noviron,These ads ran without a disclaimer,≤100,1
103365265091338,Ancient Wisdom Birth Services,These ads ran without a disclaimer,≤100,1
1404597239757351,Whitecourt,These ads ran without a disclaimer,≤100,1
103121562289802,theefancygoose,These ads ran without a disclaimer,≤100,1
633246560165629,Fujifilm Global,These ads ran without a disclaimer,≤100,3
103798415367726,"David Gottfred, PPC candidate in Pontiac",These ads ran without a disclaimer,≤100,1
180608496275,Fraser River Discovery Centre,These ads ran without a disclaimer,≤100,1
194701873931910,Le Canal Auditif,These ads ran without a disclaimer,≤100,1
160924403463,University of Windsor Student Medical Response Service-UWSMRS,These ads ran without a disclaimer,≤100,2
626834497652917,Town of Hinton,These ads ran without a disclaimer,≤100,1
264887337205397,WheatGrowers.ca,These ads ran without a disclaimer,≤100,1
105221265299396,sphrconu,These ads ran without a disclaimer,≤100,1
109819167912761,marshall_meets_life,These ads ran without a disclaimer,≤100,1
533734074215005,The Michael Brothers,These ads ran without a disclaimer,≤100,1
324727061393592,"James Lang, Brockton Councillor",These ads ran without a disclaimer,≤100,1
285767811498137,Fanack.com  عربي,These ads ran without a disclaimer,≤100,8
1660440217365364,RainbowWarrior,These ads ran without a disclaimer,≤100,1
102549021135638,SheSapiens,These ads ran without a disclaimer,≤100,2
159358654723272,Formations holistiques Sahra Trigo,These ads ran without a disclaimer,≤100,1
363012053811047,Valiani Cutting Machines,These ads ran without a disclaimer,≤100,2
433448737060966,Sergejs Pogorelovs,These ads ran without a disclaimer,≤100,1
2341481969206855,Inspired Living,These ads ran without a disclaimer,≤100,5
200731821806,Geoff Ong Music,These ads ran without a disclaimer,≤100,1
106445697682568,Viwinewdress,These ads ran without a disclaimer,≤100,1
110501520584065,Happy Earth Day by Silky Gift,These ads ran without a disclaimer,≤100,2
101964212503698,Love Home Art,These ads ran without a disclaimer,≤100,7
403377996803251,Sol Select,These ads ran without a disclaimer,≤100,7
226149544114051,Mark Owens,These ads ran without a disclaimer,≤100,1
325787658205395,Sarah Vincent,These ads ran without a disclaimer,≤100,1
124448808216763,Jordan Harris ADTRT,These ads ran without a disclaimer,≤100,1
722902807818513,Mommy Has Tattoos,These ads ran without a disclaimer,≤100,2
114153366984211,Lily_1,These ads ran without a disclaimer,≤100,1
106879968365452,Generation Patriot,These ads ran without a disclaimer,≤100,1
104279375572341,Explore Web,These ads ran without a disclaimer,≤100,1
105313611735292,Tigicart Fans,These ads ran without a disclaimer,≤100,1
106750001603983,Top Pop Today jokes,These ads ran without a disclaimer,≤100,1
113929607879522,9alaxies,These ads ran without a disclaimer,≤100,3
440459709390224,Hitachi Energy,These ads ran without a disclaimer,≤100,17
1724847890883088,Sheikh Saud bin Saqr Al Qasimi Foundation for Policy Research,These ads ran without a disclaimer,≤100,1
101122325104656,artspaceanddesign,These ads ran without a disclaimer,≤100,3
261913812336890,Red Pill North,These ads ran without a disclaimer,≤100,1
369757213188769,Learning Geology,These ads ran without a disclaimer,≤100,1
106864765314039,Afghan Family Sponsorship Fund,These ads ran without a disclaimer,≤100,1
1414832662107767,Festival végane de Montréal,These ads ran without a disclaimer,≤100,1
106640264260909,IndigeneArts,These ads ran without a disclaimer,≤100,2
483851225325657,Wikwemikong Tribal Police Service,These ads ran without a disclaimer,≤100,1
303857816944785,Patricia Seward - Miss World British Columbia,These ads ran without a disclaimer,≤100,1
1423495217957552,BasmalaBeads,These ads ran without a disclaimer,≤100,1
403048386473094,Requiem for a Glacier,These ads ran without a disclaimer,≤100,1
806735689438839,Gaétan Thibault,These ads ran without a disclaimer,≤100,1
109817504278666,Canada Your New Home كندا بيتكم الجديد,These ads ran without a disclaimer,≤100,1
104496132567217,Carolina Camacho,These ads ran without a disclaimer,≤100,1
105454435219528,Sondages en Ligne,These ads ran without a disclaimer,≤100,2
111092980369345,Canada Green Insulation Inc.,These ads ran without a disclaimer,≤100,1
102386136125495,Happiness,These ads ran without a disclaimer,≤100,1
170283683028061,The Local Good,These ads ran without a disclaimer,≤100,1
100660141654164,Soeun Amy Jang,These ads ran without a disclaimer,≤100,1
110892102344924,Care For Newcomers,These ads ran without a disclaimer,≤100,2
306802876676370,Tamara's Quintessence,These ads ran without a disclaimer,≤100,1
100126294741378,Oui à la LOI 21,These ads ran without a disclaimer,≤100,1
128758942696968,Can5aab,These ads ran without a disclaimer,≤100,1
111079675056466,News 24/7 EU,These ads ran without a disclaimer,≤100,6
224269409594061,Équipe Steve Perreault,These ads ran without a disclaimer,≤100,1
173928912645929,Dr. Tracy Timberlake,These ads ran without a disclaimer,≤100,1
105100587598583,Loopify,These ads ran without a disclaimer,≤100,5
102890927791797,Customized Culture,These ads ran without a disclaimer,≤100,3
117711131281125,Goldfinch.pro,These ads ran without a disclaimer,≤100,1
101008297955209,Les Histoires de Djack,These ads ran without a disclaimer,≤100,3
1120003658028420,femLENS,These ads ran without a disclaimer,≤100,1
387467781325189,Design Market France,These ads ran without a disclaimer,≤100,1
180480961974855,Board of Innovation,These ads ran without a disclaimer,≤100,2
372837916223686,Luxe Provence,These ads ran without a disclaimer,≤100,1
154087694129,Causeur.fr,These ads ran without a disclaimer,≤100,9
113051680337710,Mes textes et mes avis litteraires,These ads ran without a disclaimer,≤100,2
104032121958016,Thé et Chocolat Paris 6 - Mariage Freres,These ads ran without a disclaimer,≤100,1
155677885272,RFI 华语 - 法国国际广播电台,These ads ran without a disclaimer,≤100,12
104855504412526,The fastest growing religion,These ads ran without a disclaimer,≤100,2
370631283539655,Toolsways,These ads ran without a disclaimer,≤100,1
107914210958386,bluegreendancingqueen,These ads ran without a disclaimer,≤100,2
106292635263426,portia.noir,These ads ran without a disclaimer,≤100,1
1088017954702119,Going Home_Guinee,These ads ran without a disclaimer,≤100,1
101133001552299,"Sarah Joan, Guide to Wellbeing",These ads ran without a disclaimer,≤100,1
295869897691097,The Coalition for the Protection of PEI Lands,These ads ran without a disclaimer,≤100,1
711442299249812,The Primary News,These ads ran without a disclaimer,≤100,4
112325407228014,Raceforwhat,These ads ran without a disclaimer,≤100,1
341182862570807,"Animal People, Inc.",These ads ran without a disclaimer,≤100,1
115801666492244,ViewSonic 創新教室,These ads ran without a disclaimer,≤100,2
1027934520681670,SuperB properties,These ads ran without a disclaimer,≤100,3
2805866822763033,Girls in Tech Liberia,These ads ran without a disclaimer,≤100,1
109218995463462,Assurancet.shop,These ads ran without a disclaimer,≤100,1
103477418445651,Beautiful Trends Today Studio,These ads ran without a disclaimer,≤100,1
170847156258913,Icespike,These ads ran without a disclaimer,≤100,1
111975152184324,"Samdech Hun Sen, Cambodian Prime Minister",These ads ran without a disclaimer,≤100,2
132996333351,Amherst College Alumni,These ads ran without a disclaimer,≤100,3
107093285566620,Global Phoenix Immigration,These ads ran without a disclaimer,≤100,1
104231831710471,Musée virtuel d'histoire politique du Québec,These ads ran without a disclaimer,≤100,1
2220612618206128,Luludigitalart,These ads ran without a disclaimer,≤100,1
454116068108932,VINE Group,These ads ran without a disclaimer,≤100,1
131969313499161,Northern Lights Health Foundation,These ads ran without a disclaimer,≤100,2
589408861751444,UNEP International Environmental Technology Centre,These ads ran without a disclaimer,≤100,2
1876984965909805,AFRO Riki,These ads ran without a disclaimer,≤100,2
154966134617680,Centre for Public Legal Education Alberta,These ads ran without a disclaimer,≤100,1
157567164451588,Halton Region,These ads ran without a disclaimer,≤100,2
138985512921024,Kamloops Moms for Clean Air,These ads ran without a disclaimer,≤100,1
100919598337753,West Hants Regional Municipality Black Lives Matter,Shartelle Alanna Lyon,≤100,1
123061974414485,Éditions les Malins,These ads ran without a disclaimer,≤100,1
102893765401674,Harksen4council,These ads ran without a disclaimer,≤100,3
402284617054580,Northern BC Queer & Trans Newsletter,These ads ran without a disclaimer,≤100,1
103951394870321,Urban Auctions Langley,These ads ran without a disclaimer,≤100,1
1142795565845889,Tango Medical,These ads ran without a disclaimer,≤100,1
560806847776065,,These ads ran without a disclaimer,≤100,1
408075999313421,XYZ. La revue de la nouvelle,These ads ran without a disclaimer,≤100,1
108530994955536,ClinTalent Hub,These ads ran without a disclaimer,≤100,1
103478824881285,Type B Collection,These ads ran without a disclaimer,≤100,1
194561107260153,Yellowknife Chamber of Commerce,These ads ran without a disclaimer,≤100,1
479783655406110,Événement marquant,These ads ran without a disclaimer,≤100,1
71864172496,Cinéma du Parc,These ads ran without a disclaimer,≤100,2
160837734297629,Bruce James Orchestra Vancouver Big Band,These ads ran without a disclaimer,≤100,1
100323052357651,Bernd Staeben - For Corner Brook City Council,These ads ran without a disclaimer,≤100,1
525986067430019,L'accompagnateur,These ads ran without a disclaimer,≤100,1
306401902881003,"Harnois, Coteau du Lac",These ads ran without a disclaimer,≤100,1
112100487785491,mozhi_jvr,These ads ran without a disclaimer,≤100,1
354699378269263,Anna Kalantiernaia,These ads ran without a disclaimer,≤100,1
142802334452,INQUIRER.net,These ads ran without a disclaimer,≤100,2
1472741016367888,"Veterans Page, TBD",These ads ran without a disclaimer,≤100,2
112002223677522,Brenda Hill,These ads ran without a disclaimer,≤100,1
104444921190980,宇植沉香Yuzhi Oud Limited,These ads ran without a disclaimer,≤100,1
101279142618358,Saspopmusic,These ads ran without a disclaimer,≤100,1
153140641455266,Cardinal Point Wealth Management & Cardinal Point Capital Management,These ads ran without a disclaimer,≤100,2
121777929740630,yourmoneystrategist,These ads ran without a disclaimer,≤100,1
108838770806825,Flamongo,These ads ran without a disclaimer,≤100,1
108592178570763,Janebrave,These ads ran without a disclaimer,≤100,15
749260715136633,UaPosition,These ads ran without a disclaimer,≤100,1
