Page ID,Page name,Disclaimer,Amount spent (NOK),Number of ads in Library
311522952608346,Stortingsrepresentant Tage Pettersen,Viken Høyre,200,1
167120020864487,Grønn torsdag,Karina Ødegård,200,1
184735481559715,Ørland Arbeiderparti,Ørland Arbeiderparti,200,1
217118195475850,LPO - Lithuanian Professionals in Oslo,Lithuanian Professionals in Oslo,200,1
220159358000216,Porsgrunn SV,Lars Erik Keskitalo,200,2
105543165705505,Ordførerkandidat Marius Roheim Aarvold,Marius Roheim Aarvold,200,1
556001537924580,Handel og Kontor - Region Vest,Handel og Kontor i Norge Region Vest,200,1
104886424889849,Partiet Sentrum Agder,Torunn Haugen Jerstad,200,1
110963765307700,Nord-Aurdal MDG,Nord-Aurdal MDG,200,1
570605746313066,Scene 5 - Restauranten på Lillestrøm Kultursenter,These ads ran without a disclaimer,200,1
861020987311511,Tor Andreas Bremnes,Tor Andreas Bremnes,200,1
732102754173463,Sherpatrappa til Haglebunatten 1278 moh,Sherpatrappa til Haglebunatten 1278 moh,200,1
187185471324064,Salangen Arbeiderparti,Salangen Arbeiderparti,200,1
525958434281397,FO Vestland,These ads ran without a disclaimer,200,1
973261492791691,LO Jæren,Bernhard Brunes,200,2
109779927294672,Elverum og omegn Forsvarsforening,Elverum og omegn Forsvarsforening,200,1
269841426202595,Telemark FrP,Telemark FrP,200,2
107816668718183,"Demokratene, Horten",Øystein Bergstad,200,1
110552045144511,Luster Senterungdom,Luster Senterungdom,200,1
138037156286388,Midt-Telemark Arbeiderparti,Midt-Telemark Arbeiderparti,200,12
108270182568555,Glasmagasinet Stortorvet,These ads ran without a disclaimer,199,1
1317963138291078,Nasjonalt SRHR-nettverk,Sex og samfunn,199,1
100661888831639,Høydenfestivalen,Høydenfestivalen AS,197,1
193453547355388,SAS Software,These ads ran without a disclaimer,197,3
402052193189194,Siemens,These ads ran without a disclaimer,197,11
126052760507,Mama Cash,These ads ran without a disclaimer,195,39
736131920116592,Volda MDG,Miljøpartiet de grønne Volda,195,5
190695414747601,Grimstad Forsvarsforening,These ads ran without a disclaimer,194,1
241799291633,WorldSkills Norway,These ads ran without a disclaimer,194,1
116602181709178,Rogaland KrF,These ads ran without a disclaimer,194,7
224569111791998,Milforum,These ads ran without a disclaimer,192,1
666056643417799,Kunst & Kaos,These ads ran without a disclaimer,192,2
646601698796188,Ringerike SV,Ringerike SV,192,2
403244720511984,A.K ArtWorkzz,These ads ran without a disclaimer,192,3
102210855278544,PredatorNutrition.com,These ads ran without a disclaimer,192,5
435708296858593,Grünerløkka FrP,Grünerløkka FrP,192,1
202002456511067,Rakkestad Senterparti,Rakkestad Senterparti,191,2
791149234372304,Jobbtotal,These ads ran without a disclaimer,191,8
301514649771,Gjengangeren.no,These ads ran without a disclaimer,191,1
608650595820049,The Conqueror Challenges,These ads ran without a disclaimer,189,23
559191674558474,Nortel,These ads ran without a disclaimer,189,2
154163327962392,World Health Organization (WHO),These ads ran without a disclaimer,188,13
105047384993829,"CRPH Support Group, Norway",These ads ran without a disclaimer,187,4
536711849859363,Wwe tio the shield,These ads ran without a disclaimer,187,9
486019701792887,Truls Olufsen-Mehus - verdipolitiker,These ads ran without a disclaimer,186,2
343353859622138,Folkets Parti FNB  Vestfold og Telemark,These ads ran without a disclaimer,186,4
197737532725,Clipper Round the World Yacht Race,These ads ran without a disclaimer,184,4
107384152468785,Materia 2.0,These ads ran without a disclaimer,183,8
958265807555909,Skagerrak Sparebank,These ads ran without a disclaimer,183,2
102369822294891,Sykepleierkjendis.no,These ads ran without a disclaimer,183,1
104238192067446,Fox'oclock,These ads ran without a disclaimer,182,3
1374826826104281,Sensibo,These ads ran without a disclaimer,182,6
100855482695327,РР_Соin,These ads ran without a disclaimer,182,1
687589164666184,MasterClass,These ads ran without a disclaimer,182,7
527736047745366,NAF Elbil,These ads ran without a disclaimer,181,1
200966497322512,UTSYN - Senter for sikkerhet og totalforsvar,These ads ran without a disclaimer,181,1
102589356112456,hope.ua,These ads ran without a disclaimer,181,7
442923422398136,MedieMission International - Sverige,These ads ran without a disclaimer,181,3
121783860998710,Etnedal AP,Innlandet Arbeiderparti,180,3
134472136623820,Oslo Idrettskrets,These ads ran without a disclaimer,180,2
1013449992051964,Daquan,These ads ran without a disclaimer,179,18
563775530695520,Vestby INP,These ads ran without a disclaimer,178,7
122093773022017765,Some News,These ads ran without a disclaimer,178,17
115526124478925,Payroll Management Services,These ads ran without a disclaimer,178,4
327023937716652,Forte Digital,These ads ran without a disclaimer,178,8
108316242595975,Norðurlandahúsið í Føroyum - The Nordic House in The Faroe Islands,These ads ran without a disclaimer,177,1
101325198452631,Tor Andre Johnsen,These ads ran without a disclaimer,176,2
539946896067698,Osloregionen,These ads ran without a disclaimer,176,1
148527641977512,Subjekt,These ads ran without a disclaimer,175,3
145922892139,Regnskogfondet - Rainforest Foundation Norway,These ads ran without a disclaimer,175,2
101343755601896,Value Super Finds,These ads ran without a disclaimer,175,1
104896622212116,RuBusiness,These ads ran without a disclaimer,175,27
198660866818662,Afghanistankomiteen - NAC,AFGHANISTANKOMITEEN,175,1
102599008479893,Uponor Infra Norge,These ads ran without a disclaimer,174,1
128907043832503,Nettverk for dyrs frihet,These ads ran without a disclaimer,174,2
189269999292,Wärtsilä Corporation,These ads ran without a disclaimer,174,16
264948613363175,European Life,These ads ran without a disclaimer,174,18
108602398922663,Immunyo,These ads ran without a disclaimer,174,1
102765264871900,Bergen INP,Torvald Håvardstun,174,2
195501860500549,Svein Tore Marthinsen,These ads ran without a disclaimer,173,6
107898798686030,Postcards from Ukraine,These ads ran without a disclaimer,173,4
137324592802502,Hakai Jersey,These ads ran without a disclaimer,173,3
182798168745,Human,These ads ran without a disclaimer,173,1
153515031361705,Modanisa,These ads ran without a disclaimer,172,5
604742389649107,Seekers Notes,These ads ran without a disclaimer,171,1
110770170448,Unge funksjonshemmede,These ads ran without a disclaimer,171,1
1329741273707017,Creative Fabrica,These ads ran without a disclaimer,170,1
101869252545585,House of Power: The Game,These ads ran without a disclaimer,170,37
220649144728302,Lambertseter Svømmeklubb,These ads ran without a disclaimer,170,1
106616288997915,Actual news,These ads ran without a disclaimer,169,1
269669931454,Telen,These ads ran without a disclaimer,167,2
106725868296068,Clever-Inv,These ads ran without a disclaimer,167,1
1475757365978218,Frøya Næringsforum,These ads ran without a disclaimer,166,1
1597237300329779,Hustadvika Arbeiderparti,Hustadvika Arbeiderparti,166,5
436826960480,Infosys,These ads ran without a disclaimer,166,16
694890207224943,Obs Bygg,These ads ran without a disclaimer,165,1
104000575237051,Valgomaten,Thomas Rolén,164,1
109364642176231,Yap Bussines,These ads ran without a disclaimer,164,1
352869677887,Houdini Sportswear,These ads ran without a disclaimer,163,3
609337269228323,SolungAvisa,These ads ran without a disclaimer,163,1
113608008709874,Hotel Villa Real,These ads ran without a disclaimer,162,5
0,Instagram User 8053347359,These ads ran without a disclaimer,162,1
171360039562170,Møre og Romsdal fylkeskommune,These ads ran without a disclaimer,161,1
109472857545317,Statsforvaltaren i Møre og Romsdal,These ads ran without a disclaimer,161,2
204561977112463,Extinction Rebellion Norge,These ads ran without a disclaimer,161,3
823788047675556,Call of War,These ads ran without a disclaimer,161,2
15974534830,Magnum Photos,These ads ran without a disclaimer,161,22
101456651713750,Anita Tunold - Aleris,These ads ran without a disclaimer,160,7
116288228136956,Vågåpakka - vilje og handlekraft,Vågå Arbeiderparti,160,1
111653158683989,Jevnaker Arbeiderparti,Jevnaker Arbeiderparti,160,1
101726556288638,Best Strategy Advisors,These ads ran without a disclaimer,160,6
962433327137363,TruWood,These ads ran without a disclaimer,160,1
138978462818179,Transiteatret-Bergen,These ads ran without a disclaimer,160,1
102087192092475,Aung San Suu Kyi Park Froland Norway,These ads ran without a disclaimer,160,1
135558219630655,Ukrainapodden,These ads ran without a disclaimer,160,1
122052627947639,Partiet De Kristne Viken,Partiet De Kristne,160,1
114295268604268,Lund Venstre,Rogaland Venstre,159,2
204565103012553,Miljødirektoratet,These ads ran without a disclaimer,159,1
244113082404012,Norsk Presseforbund,These ads ran without a disclaimer,159,2
986068194908644,Fagskolen Rogaland,These ads ran without a disclaimer,159,2
103167188072024,AFRY,These ads ran without a disclaimer,159,2
106825377365204,Rodenstock,These ads ran without a disclaimer,158,1
1436656116642646,Threadheads,These ads ran without a disclaimer,157,10
101675865582486,Hagen S26,These ads ran without a disclaimer,157,1
400605216720324,Stopp tuberkulosen - LHL Internasjonal,These ads ran without a disclaimer,157,1
282387768471047,Aldri mer Arbeiderpartiet,These ads ran without a disclaimer,157,1
116313205059803,Lokalsamfunnsforeningen,These ads ran without a disclaimer,156,1
337998691128,Karmøy kommune,These ads ran without a disclaimer,155,3
100461952733600,Safeold,These ads ran without a disclaimer,155,1
163286764347063,Lillestrøm MDG,These ads ran without a disclaimer,154,3
963552147107689,Spire Hamar,These ads ran without a disclaimer,154,1
254679491348751,Nasjonal kompetansetjeneste for sjeldne diagnoser,Kari Andresen,154,1
106103328690804,News 24\7,These ads ran without a disclaimer,152,1
118022251584290,Uppsala University,These ads ran without a disclaimer,152,1
133923393368718,Yrkesorganisasjonenes Sentralforbund - YS,These ads ran without a disclaimer,151,3
100537146292005,Sarpsborg Industri- og Næringspartiet,These ads ran without a disclaimer,150,1
330668777030163,ValgWatch,ValgWatch,150,1
5547204903,Gjerrigknark.com,These ads ran without a disclaimer,150,2
1048898825130888,Kilden Gender Research News,These ads ran without a disclaimer,150,2
104905208856666,Єдиний державний хаб зі збору доказів воєнних злочинів,These ads ran without a disclaimer,149,1
184199064772313,Knut Sand Bakken,These ads ran without a disclaimer,149,1
100398679612873,Ukraine Frontline Emergency Aid,These ads ran without a disclaimer,149,2
107093734463381,PlaythingMarket,These ads ran without a disclaimer,148,4
431337166887812,Næringsforeningen i Drammensregionen,Næringsforeningen i Drammensregionen,148,1
240970402426922,Life in Europe,These ads ran without a disclaimer,148,3
259437090793587,Sparebanken Øst,These ads ran without a disclaimer,147,1
1116353191710229,Muslim Assistant,These ads ran without a disclaimer,145,5
105666144829254,Ocean Project,These ads ran without a disclaimer,145,15
308630579171384,Verdighetsenteret,These ads ran without a disclaimer,145,1
810396942316603,Normative,These ads ran without a disclaimer,145,2
72976018272,Finansforbundet,These ads ran without a disclaimer,144,3
110024124528175,Lene Vågslid,These ads ran without a disclaimer,144,5
2227002420885356,Pangea Movement,These ads ran without a disclaimer,143,9
171223536255246,WHO Regional Office for Europe,These ads ran without a disclaimer,143,4
388849941205134,Sør-Odal Arbeiderparti,Innlandet Arbeiderparti,143,2
526901804018330,Khrono,These ads ran without a disclaimer,142,1
357216290378,Røyken og Hurums Avis,These ads ran without a disclaimer,142,1
455133101359253,Tax Consulting South Africa,These ads ran without a disclaimer,141,16
102477742553018,Aurorannie,These ads ran without a disclaimer,141,6
147287065325074,4H Rogaland,These ads ran without a disclaimer,140,2
106660165492813,Revolut Invest,These ads ran without a disclaimer,140,1
111478711759496,Til læreren - Fra Røde Kors,These ads ran without a disclaimer,140,1
141560925960937,Ole Ueland,Rogaland Høyre,140,2
282918951887489,Maritime CleanTech,These ads ran without a disclaimer,140,2
101678132688412,Новости Дня,These ads ran without a disclaimer,139,5
110053320476891,Kunstavisen.no,These ads ran without a disclaimer,139,1
245287768902809,Harstad MDG,These ads ran without a disclaimer,139,2
1719794678247038,Sør-Varanger SV,These ads ran without a disclaimer,139,1
1425674371003030,Palestinakomiteen i Agder,These ads ran without a disclaimer,139,4
487571865601,Happy Socks,These ads ran without a disclaimer,139,1
102522341915814,Mind Lifestyle,These ads ran without a disclaimer,138,11
731874277557358,Thorstein Skårnes,Thorstein Skårnes,138,1
1375298789410417,Bamble FrP,Petter Jørgensen,137,3
107344512198180,Ørsta Venstre,Ørsta Venstre,137,2
290103997820152,Barilla,These ads ran without a disclaimer,137,2
122466014490262,BAnett.no,These ads ran without a disclaimer,137,1
101459205673244,Dream Group,These ads ran without a disclaimer,136,3
102661254440027,Pårørendeaksjonen Moss - For en verdig alderdom,These ads ran without a disclaimer,136,1
111220512016586,AI investment,These ads ran without a disclaimer,135,20
162741683781381,LO i Tromsø,These ads ran without a disclaimer,135,1
241422063738,smp.no,These ads ran without a disclaimer,135,4
369402276875499,Binance Global Türkçe,These ads ran without a disclaimer,135,1
460740994092897,Nordhordland Turlag,These ads ran without a disclaimer,134,1
110589188341410,Ellingsrud Pride,These ads ran without a disclaimer,134,2
327410097118749,m_abugaza,These ads ran without a disclaimer,134,3
105812628046929,VirtualRunners Global,These ads ran without a disclaimer,133,26
1530687993864931,Dag Inge Ulstein,These ads ran without a disclaimer,133,3
2643075172585854,Karmøy Næringsråd,These ads ran without a disclaimer,133,4
442481675798061,BOLDKING,These ads ran without a disclaimer,133,2
104770102231465,YKdb3,These ads ran without a disclaimer,133,2
368194657215717,Times Higher Education Connect,These ads ran without a disclaimer,132,5
531207660282207,Styreforeningen.no,These ads ran without a disclaimer,132,2
148692835218460,Språkrådet (NO),These ads ran without a disclaimer,132,4
175438386701,Dagen,These ads ran without a disclaimer,131,4
32104614789,Greenpeace Polska,These ads ran without a disclaimer,131,1
1797724283592895,Kale United,These ads ran without a disclaimer,130,1
103839168553617,Johbru,These ads ran without a disclaimer,130,1
218020061613734,UBS,These ads ran without a disclaimer,130,8
150980534280,Gjesdalbuen,These ads ran without a disclaimer,130,1
268369283286328,Litteraturhuset i Trondheim,These ads ran without a disclaimer,130,2
343488809433845,Kommunal forkjøpsrett,These ads ran without a disclaimer,129,6
272772309909782,Hadsel Næringsforening,These ads ran without a disclaimer,129,1
109820865749775,Betong Norge,Betongelementforeningen,129,1
110811744887285,Styrk Forsvaret NÅ,These ads ran without a disclaimer,129,1
117443068305863,INSS - The Institute for National Security Studies,These ads ran without a disclaimer,129,3
106881172170600,News Daily,These ads ran without a disclaimer,129,5
105261842200335,Gobbler,These ads ran without a disclaimer,128,1
101466182431858,Just One,These ads ran without a disclaimer,128,4
330684147360904,Morten Stordalen - Politiker,These ads ran without a disclaimer,128,3
