Page ID,Page name,Disclaimer,Amount spent (HUF),Number of ads in Library
347467926297441,Dr. Nemes Andrea,These ads ran without a disclaimer,32861,8
882544658795678,SlideQuest,These ads ran without a disclaimer,32840,9
106092837444774,MFB Invest Zrt.,Barta Ákos,32782,8
142724365788811,VIASAT6,These ads ran without a disclaimer,32770,2
1061320300619347,Iparáruház,These ads ran without a disclaimer,32728,1
393752614686872,Mindenki Magyarországa Mozgalom - Budai Kossuth Kör,These ads ran without a disclaimer,32718,8
106487595185583,Komárom-Esztergom Megye Fejlesztéséért Alapítvány - KEMFA,Netwerk Media,32647,24
104985226206459,JOY Magazin - Magyarország,These ads ran without a disclaimer,32620,7
113621520046154,"Sellyei Noémi - Fidesz-KDNP képviselőjelöltje, Göd 8. választókörzet",Sellyei Noémi,32562,13
516658892133415,Heroic - Magic Duel,These ads ran without a disclaimer,32507,1
1198732716805377,Bebes István,Molnár Dániel,32493,4
103166062399583,Takács László - független polgármester-jelölt,Tóth Zoltán,32486,8
101411785349460,MKKP Ózd,Magyar Kétfarkú Kutya Párt,32464,5
151543938193044,Saint James Szemklinika,These ads ran without a disclaimer,32462,2
140127176009000,Torzsa Sándor,Torzsa Sándor József,32409,3
105044008034829,BerzeWash Autókozmetika és NANOpont,Berze Péter,32394,6
132795983427968,Theodora Ásványvíz,These ads ran without a disclaimer,32366,2
340159102859232,Pakusza Zoltán,Pakusza Zoltán,32355,7
204564332928305,National Geographic Magazin Magyarország,These ads ran without a disclaimer,32243,169
984114318318688,Mezőkovácsháza Város Önkormányzata,Pearl Marketing and Management Kft.,32242,3
2421335194576354,Huawei Enterprise,These ads ran without a disclaimer,32236,3
146682745688367,Dr. Csikós Attila,Dr. Csikós Attila Ákos,32117,11
160201950684386,Bubbles Laundry / Bubbles Önkiszolgáló mosoda,These ads ran without a disclaimer,32100,1
1391130854258743,Törökbálint MA,Törökbálint Ma,32099,11
1444002575829015,Nyugdijbiztositas.com,These ads ran without a disclaimer,32097,4
197850567575171,Mi Hazánk - Újbuda,Dúró Dóra,32068,18
104574058819787,Tabi Tünde - Megoldás Mozgalom MEMO,These ads ran without a disclaimer,32043,9
134324809941862,Szoljon.hu,These ads ran without a disclaimer,32035,2
445527232223443,Gyenes Levente,These ads ran without a disclaimer,32033,11
349422638838543,Vörös Tamás,Vörös Tamás,32000,6
2025999284154004,Hőszivattyúk Klimák Napelem kivitelezés Smart Reels.KFT,These ads ran without a disclaimer,32000,2
400229417263044,Hartaházi Miklós Pestszentimre,Jobbik,31952,10
925429294292007,Mikóné Hirth Beáta-MOMENTUM,Mikóné Hirth Beáta,31924,15
79355523842,University of the People,These ads ran without a disclaimer,31921,7
132040987346279,Csukáné Szerémy Andrea oldala,These ads ran without a disclaimer,31916,5
1756443004586501,Dr. Kis Andrea,Dr. Czombos Tamás,31887,4
101610451966849,Energiaválasztó,These ads ran without a disclaimer,31887,19
103664729027254,Lengyel Andrea független polgármester-jelölt,Lengyel Andrea,31877,13
157810334250622,ujpestvaros.hu,ujpestvaros.hu,31849,20
102950842056270,Kytary,These ads ran without a disclaimer,31807,1
161957537171267,Schmidt Mária,These ads ran without a disclaimer,31796,3
850262548489227,Pitz Dániel,Pitz Dániel,31746,43
348894675226407,Fetser János,These ads ran without a disclaimer,31709,5
619576301517730,Szőnyeg Diszkont-www.szonyegkatalogus.hu,These ads ran without a disclaimer,31693,3
104289962125266,Sümegi Szó,Sümegi Szó,31687,11
365929900556071,Sokszínűség Oktatási Munkacsoport - SOM,Sokszínűség Oktatási Munkacsoport,31664,1
1774114956213663,Hadházy Sándor,These ads ran without a disclaimer,31562,8
264517713636590,PestiSracok.hu,These ads ran without a disclaimer,31561,3
101083895050385,Sign It Europe,These ads ran without a disclaimer,31553,5
1854419647965460,"Abortusz, életvédelem, krízis elhárítás- Adj Életet a gyermekednek",These ads ran without a disclaimer,31539,42
508994465798253,Német Adó,These ads ran without a disclaimer,31535,3
102779614435700,Dr. Homoki-Szabó Róbert,Dr. Homoki-Szabó Róbert,31528,19
537817739693723,Brain Bar,These ads ran without a disclaimer,31525,17
139078029460562,LMP Budapest Kertváros,LMP - Magyarország Zöld Pártja,31496,1
102373005752144,Help Ukraine,These ads ran without a disclaimer,31469,3
564667923660180,Fidesz Debrecen,These ads ran without a disclaimer,31467,6
852404638238593,VIRA.HU - Kiskőrös és térségének hírei az interneten,These ads ran without a disclaimer,31465,7
150753991634693,Yves Rocher Magyarország,These ads ran without a disclaimer,31456,17
1585110701539015,Bács István,Dr. Bács István,31446,12
445333908907024,Pesterzsébeti Fidesz,Kaiser György,31410,5
108954847475769,Masszázs Pároknak,These ads ran without a disclaimer,31385,7
273500883385846,Mi Hazánk Ferencváros,Mi Hazánk Mozgalom,31384,3
632059103499141,Fidesz Makó,These ads ran without a disclaimer,31361,4
229535940504887,Rendkívüli Ügyek Minisztériuma,Magyar Kétfarkú Kutya Párt,31359,9
200748583613469,Mi Hazánk Mór és Környéke,Schmidt Roland,31309,32
102499631178602,Sensations English,These ads ran without a disclaimer,31266,2
113879501087050,BUPA,These ads ran without a disclaimer,31265,4
102314667788905,AgroCool,Weidel Walter,31244,9
627592510649809,Both Miklós,These ads ran without a disclaimer,31241,3
102224898933734,MindDig,These ads ran without a disclaimer,31222,8
346725009232232,"Lista za razvoj turizma,podjetništva in podeželja v občini Moravske Toplice",These ads ran without a disclaimer,31161,9
105316514364415,EzaLényeg.hu - Szeged,These ads ran without a disclaimer,31144,25
100849054602565,Dr. Tímárné Horváth Magdolna hivatalos oldala,These ads ran without a disclaimer,31129,13
178672839533171,Mikola Gergely,Mikola Gergely,31120,14
1383115798385937,Aviko Foodservice Magyarország,These ads ran without a disclaimer,31104,8
145078505527410,Agrárszektor.hu,These ads ran without a disclaimer,31099,8
195154071267373,Cselekvő Sárbogárd,Echo Innovációs Műhely,31082,8
375688355853,Libresse,These ads ran without a disclaimer,31082,3
112039451396098,Polocsányi Béla Megoldás Mozgalom MEMO,MEMO - Megoldás Mozgalom,31059,4
176927302917289,László Norbert - önkormányzati képviselő,László Norbert,31038,28
8002590959,Rainforest Action Network - RAN,These ads ran without a disclaimer,31030,37
943662369075017,Sárospataki Magyar Ifjak,Magyar Ifjak a Nemzeti Közösségvállalásért,31027,1
603097879755128,"Nemes László, Pesterzsébet alpolgármestere",Demokratikus Koalíció Pesterzsébet,30940,4
287842647957979,EU International Partnerships,These ads ran without a disclaimer,30937,22
196578860380123,Mozinet,These ads ran without a disclaimer,30847,4
249892291785073,Huawei Mobile,These ads ran without a disclaimer,30839,1
1869511526651884,Zsigmond Barna Pál,These ads ran without a disclaimer,30812,5
590111071109649,Élhetőbb Diósdért,Placskó Emese,30797,12
114919513235452,Egységben Kistokajért,Sulák László,30768,2
1667920609936166,Hungarikumokkal a világ körül,Olala Pictures Kft.,30760,5
119399354765762,Nikko Szalon,These ads ran without a disclaimer,30748,13
1829575530445196,Mi Hazánk Hegyvidék,These ads ran without a disclaimer,30672,4
1585110701539015,Bács István,Összefogás Egyesület,30663,6
103679104379104,Dr. Pallay Gergely,Dr. Pallay Gergely,30646,3
1538125036419826,Szabó Tibor György Szegvár polgármestere,These ads ran without a disclaimer,30643,2
109283601246176,Asian flower,These ads ran without a disclaimer,30555,1
860779770665704,Fülöp Róbert,Fülöp Róbert,30476,9
364404333658862,Deja Vu Fesztivál,These ads ran without a disclaimer,30432,1
100719427982575,Ácsért Máskép/p Tóth Károly Péter,These ads ran without a disclaimer,30411,3
682682745174254,Napitender.hu,These ads ran without a disclaimer,30397,3
1893659777323293,Csendes Vásárhelyért,These ads ran without a disclaimer,30389,4
101705661193004,Farkas Péter polgármesterjelölt,Válassz jövőt közössége,30350,9
2815282338546010,"Albitz Gábor önkormányzati képviselő, Diósd",Hisnyay-Heinzelmann Béla,30315,10
102294021725227,Soltész Miklós,Soltész Miklós,30297,13
106798182020805,Dr. Binszki Olivér képviselő - A Mi Újszentivánunk,Dr. Binszki Olivér,30258,17
107453054183218,Berki Sándor,Berki Sándor,30241,9
708135723383996,Szent István Nap,These ads ran without a disclaimer,30232,1
444039089282117,Dr. Debreczeni István polgármester,Kozák Boglárka,30227,7
101789694531387,Mi Hazánk Mozgalom - Vác,These ads ran without a disclaimer,30207,2
109648620415336,Mi17.hu - Mindenki a tizenhetedikért,Kis Miklós,30176,2
2319726168273366,Premens,These ads ran without a disclaimer,30137,1
1094710717362508,Hyundai.Lifestyle,These ads ran without a disclaimer,30113,6
1438666816268560,Gödöllő hangja,These ads ran without a disclaimer,30111,11
101705661193004,Farkas Péter polgármesterjelölt,Farkas Péter,30091,9
104680060905834,Bence Tótváradi-Nagy,Tótváradi-Nagy Bence,30077,44
108373263855369,Dr. Guias János Zsolt önkormányzati képviselő,These ads ran without a disclaimer,30039,10
640509336040846,Dr. Pásztor László,Pásztor László,30004,3
102987249201410,Nagy Eszter,Demokratikus Koalíció,30003,4
113036634946819,Novák István - Momentum,Momentum Mozgalom,30000,2
268285499862394,Humen,These ads ran without a disclaimer,30000,2
581808601922044,think.BDPST,Antall József Tudásközpont,30000,1
276052969500692,Kőszeghy Csanád Ábel,Kőszeghy Csanád Ábel,30000,1
127008710655182,bladesport.hu,These ads ran without a disclaimer,30000,1
1666209856943033,Evangélium,Jáki Péter,30000,2
112862217205382,Golden Line Management,These ads ran without a disclaimer,30000,1
488817334569808,Dr. Binszki József,These ads ran without a disclaimer,30000,1
813044845459313,DK Szombathely,Demokratikus Koalíció,30000,2
100359277990303,Rosinger Timea,LMP - Lehet Más a Politika,30000,2
1492058911054949,REHAU Magyarország,These ads ran without a disclaimer,30000,2
2060065474023094,Lajosmizsei Gazdakör,Sebők Márta,30000,3
1435049493448120,Pintér Tamás,Országgyűlés Hivatala Jobbik Frakció,30000,2
451911368154386,Kósa Lajos,These ads ran without a disclaimer,30000,5
2241811109370901,Érsek Zsolt,These ads ran without a disclaimer,30000,2
104579558848510,Barna Tamás Megoldás Mozgalom Zala 3. Választókerület,Megoldás Mozgalom,30000,4
112872578409409,Momentum Paks,Momentum Mozgalom,30000,2
1916732425022208,Bozsik József,Jobbik Magyarországért Mozgalom,30000,19
100681232072825,Eurázsia Központ,Eurázsia Központ,30000,6
106230630759532,Jakab-Novák Eszter független polgármester-jelölt,These ads ran without a disclaimer,30000,1
317306964960756,Jobbik Kiskőrös,Jobbik Magyarországért Mozgalom,30000,6
424360707665797,Király József,Magyar Szocialista Párt,30000,1
120271269376322,Berta Zsófia,Berta Zsófia,30000,2
387587118510926,Nyirati Klára,Momentum Mozgalom,30000,1
292606340886422,MSZP Újpest - Káposztásmegyeri Szervezete,Magyar Szocialista Oárt,30000,2
260674831042768,Clarus Animus Alapítvány - Együtt a szcientológia ellen,Clarus Animus Alapítvány,30000,1
810361685674893,Szemereyné Pataki Klaudia,Kecskemét Város Önkormányzata,30000,1
100556761423929,Orbán Attila,Tóth Imre János,29999,2
1100788443281474,Badány Lajos,Jobbik Magyarországért Mozgalom,29999,3
106318400828826,NAK TechLab,These ads ran without a disclaimer,29999,1
627100101413253,Kossuth kör - Makó,Mindenki Magyarországa Mozgalom,29997,2
734896386911032,Szabó Tímea - Életpajzs,These ads ran without a disclaimer,29996,4
1441897552754154,Ausztriában Dolgozó Magyarok,Osztrákügyek Consulting Bt.,29993,2
110003369031899,Magyar Nemzeti Múzeum,Balogh Dániel,29993,8
2052411268414575,Youth Business Group,Youth Business Group Egyesület,29991,3
112615356818860,Vida Attila,LMP - Lehet Más a Politika,29982,3
345210062775489,Hív a klíma,Àrgyellán-Marton Edina,29978,1
119157979489102,Miskolc M.,Bakos Gábor,29974,39
338109312883186,China Xinhua News,These ads ran without a disclaimer,29959,86
1261801510582349,I Heart My Baby Kids,These ads ran without a disclaimer,29937,200
155560531137359,Dorosz Dávid,These ads ran without a disclaimer,29914,3
229065433808152,Hévíz Az Élet Forrása,These ads ran without a disclaimer,29907,2
252071142316147,Kerub Hírek,These ads ran without a disclaimer,29885,2
102416722029565,"Innovate4Climate, I4C 2023",These ads ran without a disclaimer,29877,23
812326275767699,Rising Spirit Tattoo & Art,Dobay Edina,29865,1
119786072750435,Szécsényi Marianna - önkormányzati képviselő,These ads ran without a disclaimer,29835,3
398799110143354,Lev Haolam - Supporting Israel,These ads ran without a disclaimer,29828,98
956922701087891,MSZP Túrkeve,MSZP Túrkeve,29782,4
152514928571019,IGOM,These ads ran without a disclaimer,29733,2
1411236795849084,Zalaegerszegi Televízió,These ads ran without a disclaimer,29722,1
2902591973149124,CÉL Egyesület - Tegyük Városunkat Naggyá,These ads ran without a disclaimer,29671,5
109333650745887,Fabó Péter Önkormányzati képviselő Balatonalmádi,Péter Fabó,29647,8
226496874112243,BULÁKE,BULÁKE,29627,3
103427104346269,Varga Zoltán Polgármesterjelölt,Mészáros István,29617,12
123698765692941,Luka István Polgármester-jelölt,Luka István,29613,3
206330242897851,Dr. Kóbor József,LMP - Lehet Más a Politika,29603,2
184703524919628,Marc O'Polo,These ads ran without a disclaimer,29558,2
115983833101623,Márky Marianna,Márky Marianna,29545,7
1944720419101498,Dr. Lévai István Zoltán,These ads ran without a disclaimer,29526,7
104410024735358,Kocsis Áron,Kocsis Àron,29500,4
107871970563829,Vésztőért-Fidesz csoport,Molnár Sándor,29495,6
106395798540994,DW Magyar,These ads ran without a disclaimer,29468,1
142298462457894,Herz,These ads ran without a disclaimer,29457,3
420130921923858,Dorogi György önkormányzati képviselő,Dorogi György,29404,16
1713793492050749,A Tűztorony hangja,These ads ran without a disclaimer,29404,3
105175468278401,Vass Antal,Antal Vass,29398,6
330544970434289,Koller Sándor Megoldás Mozgalom MEMO,These ads ran without a disclaimer,29392,1
634884497031905,lehetmas_delbuda,Lengyel Domokos Bernát,29340,55
118775758155920,ExtraHop,These ads ran without a disclaimer,29332,1
1403023426602369,Számít6sz Rám,Mihalik László,29327,5
101833031899786,Sziklai Attila - Momentum Mozgalom,Attila Sziklai,29256,14
15299247059,EURACTIV,These ads ran without a disclaimer,29216,106
1080186412107952,Lighty,Smartsurance Technologies Kft,29123,1
633720366797330,OPEN Conference - diversity conference for business leaders,Nyitottak vagyunk,29115,4
102969004387439,Anderné Röszler Erika,These ads ran without a disclaimer,29089,2
657276504312300,Szikora István,These ads ran without a disclaimer,29066,38
264260207406158,LelleMarine Resort,These ads ran without a disclaimer,29054,5
104504164274975,Sárossy Sándor polgármester jelölt oldala,Sárossy Sándor,29040,5
110115410359432,Mészáros Virág,Mészáros Virág Regina,29033,4
105556940798008,Kerekes Gábor,Gábor Kerekes,28996,7
417627492035896,Az elemző szemével,These ads ran without a disclaimer,28932,11
102664195175575,Falvakvarosok.hu,Dienes Zoltán Gyula,28925,27
131797633528377,Jávor Benedek,These ads ran without a disclaimer,28920,2
449743035200674,KÉVE,Kenyeres Bence,28832,12
865616570315360,"Kulcsrakész napos üzlet, Mihály SMteam",Mihály Attila,28827,2
1867333200197695,Messer Hungarogáz,These ads ran without a disclaimer,28812,11
378976969552184,MSZP Pest megye 12. vk. Cegléd,László Ferenc,28806,13
496572780443998,HORVÁTH BÁLINT,Horváth Bálint,28782,7
115677839807666,Horváth Tibor,These ads ran without a disclaimer,28733,1
109271103996004,Supersum Alapítvány,These ads ran without a disclaimer,28729,3
1408906262689093,Nyitrai Zsolt,These ads ran without a disclaimer,28680,11
245435858201,Érdi Fidesz,Fidesz,28678,3
105126554672276,Demokratikus Szocializmust,Zoltan Molnar,28647,7
269883736817513,Fidesz Marcali és környéke,Fidesz,28630,1
131059950261988,RTL,RTL.hu,28627,2
393280798168513,Érd Hírei,Martin Norbert,28610,17
173888723226076,Breakfree Trading,These ads ran without a disclaimer,28545,13
149061108240,Kocsis Máté,These ads ran without a disclaimer,28541,5
110328363663045,Körmendi Zoltán,Momentum Mozgalom,28537,2
100250811361475,Minczér Gábor,Egységben a Városért Egyesület,28523,4
947282605336603,Globomax Zrt.,These ads ran without a disclaimer,28481,3
26897053321,Erepublik,These ads ran without a disclaimer,28461,1
372869569489340,Jobbik Győr és környéke,Jobbik Magyarországért Mozgalom,28453,3
245725802156819,Jobbik Szombathely,Jobbik Magyarországért Mozgalom,28398,5
157678061062231,LMP Pestszentlőrinc - Pestszentimre,LMP - Magyarország Zöld Pártja,28383,4
100131022328959,Vincze,These ads ran without a disclaimer,28378,1
102238415768645,Napunk,These ads ran without a disclaimer,28376,5
1846196185665307,Eurostat,These ads ran without a disclaimer,28270,25
1424579967840864,European Court of Auditors,These ads ran without a disclaimer,28231,4
185130644919625,Meta for Business,These ads ran without a disclaimer,28196,2
512174108882025,Tát Margit,Tát Margit,28167,20
105387700824053,Nyőgéri Lajos,MSZP,28111,2
102571046019598,Huawei Magyarország,These ads ran without a disclaimer,28099,2
457619051250778,Weco-Travel Magyarország,These ads ran without a disclaimer,28003,14
107834509547559,Demokratikus Koalíció Szigetszentmiklós,Demokratikus Koalíció,28000,2
609483776207510,Tildy Balázs,These ads ran without a disclaimer,27989,1
101865444505274,Karcag Momentuma,Momentum Mozgalom,27939,4
328049480663497,Starlight - Events in Motion,These ads ran without a disclaimer,27921,1
664189623779756,Tourism Club of Corvinus,Kiss Márk Zsolt,27887,6
1433634766849319,Komjáthi Imre,Komjáthi Imre,27807,5
908539862613669,OTP Agrár,These ads ran without a disclaimer,27806,3
268639253869364,Dobozi Róbert,Dobozi Róbert,27781,20
462561970601888,"Ausztriai-Magyar Ügyek Tanácsadó Iroda / Hitel, állami támogatások /",These ads ran without a disclaimer,27774,2
556266534498748,DS Smith,These ads ran without a disclaimer,27665,12
260922190745812,Centre for Euro-Atlantic Integration and Democracy,Centre for Euro-Atlantic Integration and Democracy,27634,5
2222631421118039,Oxy Crystal kulacs,These ads ran without a disclaimer,27579,3
109323784661212,Balogh Bálint,Balogh Bálint,27570,12
1033108286838437,52. Nemzetközi Eucharisztikus Kongresszus / nek2021,These ads ran without a disclaimer,27522,1
351723838796312,Jobbik Mohács,Jobbik Magyarországért Mozgalom,27496,6
610740558997110,Balczó Zoltán,Balczó Zoltán,27493,3
102016834490348,Kovács Márton,Kovács Márton,27448,35
233101666752758,Frisss.hu,These ads ran without a disclaimer,27444,6
103178104547539,Fazekas László - Mi Hazánk Mozgalom,Laszlo Otto Fazekas,27406,15
186504888109275,Zugló TV,Zugló Tv,27399,3
114733416576952,Morvay László,These ads ran without a disclaimer,27384,3
116925790432558,Lehoczki Ádám,Lehoczki Ádám,27379,9
113410913363610,Balogh Zoltán Tatabánya,Balogh Zoltán,27375,3
105631957475750,Pusztai-Pintér Mónika,Momentum Mozgalom,27292,2
113008435383675,Dj Dominique + Fergeteg Party,These ads ran without a disclaimer,27252,2
109933223708358,Botlik Anita - Makó,These ads ran without a disclaimer,27148,4
107750020844777,Koltai Ádám hivatalos oldala,These ads ran without a disclaimer,27147,3
547891628744687,IT/Informatika állások,These ads ran without a disclaimer,27140,3
193338710873126,Horinka László,Wass Albert Művelődési Központ Sülysáp,27106,5
165223806850145,KütyüBazár.hu,These ads ran without a disclaimer,27019,2
107422183981385,Pilisi Sziklák Natúrpark,These ads ran without a disclaimer,27012,3
103587600983393,Guti Tivadar,Guti Tivadar,27000,7
805210279537660,A Városért Egyesület,Republikon Intézet,26972,10
116150066429881,Sági Alex,Jobbik Magyarországért Mozgalom,26927,6
708013352620093,Avasi Közösségi Kávézó,Csere Áron János,26921,12
110955260308909,Az ördög ügyvédje,Horváth Csaba,26909,2
100145531349308,Kontrapro.hu,Finance Assistance Kft.,26878,15
1664959567149320,Wholesome Culture,These ads ran without a disclaimer,26872,81
292680954945936,Magyarországi Logisztikai Szolgáltató Központok Szövetsége,These ads ran without a disclaimer,26800,5
53447723449,Publicus Intézet,These ads ran without a disclaimer,26769,9
2447633462171249,Szövetség a Balassagyarmatiakért,These ads ran without a disclaimer,26759,10
55113662054,Magyar LMBT Szövetség - Hungarian LGBT Alliance,These ads ran without a disclaimer,26759,1
106247041470432,Benedek Szilveszter,Szilveszter Benedek,26748,7
210098711046534,SkinCeuticals Hungary,These ads ran without a disclaimer,26742,2
109206920445674,Székely Ildikó önkormányzati képviselő,Kiss Ádám,26737,16
1076435082566604,Czuth Zoltán László,Czuth Zoltán László,26710,15
1654680771424972,XX. Század Intézet,These ads ran without a disclaimer,26701,1
101502412693919,21KK közvéleménykutatás,These ads ran without a disclaimer,26644,37
527412247431521,Budapesti Corvinus Egyetem Székesfehérvári Campus,These ads ran without a disclaimer,26643,1
103658244532403,Gyurcsány Ferenc legyen fegyenc,elemi,26620,9
603554766349702,Creative Europe,These ads ran without a disclaimer,26617,2
139091742807187,HÖOK - Hallgatói Önkormányzatok Országos Konferenciája,These ads ran without a disclaimer,26569,3
113699071315596,Domán Dániel,Domán Dániel László,26522,9
646000235816695,Jankó István,Jankó István,26500,9
108805473831547,Bera Péter Hivatalos Oldala,These ads ran without a disclaimer,26498,3
408244399192909,Gajdos Attila,Gajdos Attila,26479,22
164304833624501,Egyesült Ellenzék Pestszentlőrinc - Pestszentimre,These ads ran without a disclaimer,26475,3
1558675901066820,Jobbik Vác,Jobbik Magyarországért Mozgalom,26474,32
105600372348693,Csaszny Gábor,Gábor Csaszny,26435,1
268180793963724,Petrás Lilla #énírtam,Sokolowskiné Petrás Lilla Noémi,26402,53
458823427790128,MKKP Komárom-Oroszlány,Magyar Kétfarkú Kutya Párt,26386,6
445027779038107,Magyar Clearharmony,These ads ran without a disclaimer,26329,8
123910440019,Renew Europe,ALDE Group in the European Parliament.,26308,4
103616851030200,"Gálos László, Lapi",Komáromi Csaba,26293,5
140741825957408,International Medical Relief,These ads ran without a disclaimer,26291,2
109265981934525,Ki kutyája vagyok én? // Whose Dog Am I?,These ads ran without a disclaimer,26262,2
168608476563442,Interreg Central Europe,These ads ran without a disclaimer,26243,2
221159704707298,Derecskei Élménykert,These ads ran without a disclaimer,26213,3
233826257775,Computerworld.hu,These ads ran without a disclaimer,26209,29
103596481964297,Tripolszky Bálint,Bálint Tripolszky,26199,5
107317040615512,Sziklai Zsolt,These ads ran without a disclaimer,26189,2
103073184374600,Kárpáti László,Kárpáti László Miklós,26179,35
152408681635243,Hírklikk.hu,These ads ran without a disclaimer,26142,6
136733123520475,Noel Tanya,These ads ran without a disclaimer,26130,1
256032748317057,Színes Erzsébetváros,These ads ran without a disclaimer,26101,3
287924088574465,Bunteto.com - Online Sportmagazin,These ads ran without a disclaimer,26098,7
561493610550062,Bombshell Sportswear,These ads ran without a disclaimer,26095,16
1243687912443762,Forum Média Kiadó,These ads ran without a disclaimer,26074,1
111008906900472,Dr. Szendrődi Csaba,These ads ran without a disclaimer,26068,7
104921161099744,Óbudai Széchenyi Kör,Óbudai Széchenyi Kör,26062,1
663532770335257,Lukács Zoltán,Zoltán Lukács,26007,4
447880082049781,Fidesz Gyömrő,Ducsai Sándor,25995,3
111964067179768,EzaLényeg.hu - Esztergom,These ads ran without a disclaimer,25982,23
1478499065733699,Tóth Kálmán,Tóth Kálmán,25968,8
114728026560770,Dr. Fülöp Zoltán,Demokratikus Koalíció - Békéscsaba,25946,8
400197047089515,Átlátszó Erzsébetváros,Átlátszó Erzsébetváros,25905,6
105719320792518,Farkas Benedek,Farkas Benedek,25859,11
120501396017574,Perdiák János Kisvárda Független Polgármester jelöltje,Dobos Gábor,25827,1
542069612477938,Hernád - egy lap a hernádiaknak.,These ads ran without a disclaimer,25815,5
164288663615695,ingatlan.com,These ads ran without a disclaimer,25779,20
113746210093722,Momentum Aszód és környéke,Momentum Mozgalom,25776,4
188185488720068,Dr. Gyuricza Miklós polgármester,These ads ran without a disclaimer,25776,20
113582603887601,Happily,These ads ran without a disclaimer,25768,6
115889383112113,Mi Hazánk Szeged,Bertók Márton Viktor,25768,1
279678448760878,BBC Future,These ads ran without a disclaimer,25757,5
759778164051831,SZEKE Klub,Fulco Deák Egyesület,25750,3
101342028142712,Horváth Bálint,Bálint Tamas Horváth,25712,15
1059773170712510,Őri László,These ads ran without a disclaimer,25710,2
108244477211000,Nagy Gergő - Momentum,Nagy Grego Imbre,25705,1
2244729778904153,Vigilant Info,These ads ran without a disclaimer,25676,1
553174698512174,"Berta József, Tisza Koalíció, Szőreg,",These ads ran without a disclaimer,25631,4
285366518191807,Kisállatorvos,Splendidea Communications Kft,25619,2
581386805388705,Wavin Magyarország,These ads ran without a disclaimer,25579,20
108248022589754,Bosch Magyarország,These ads ran without a disclaimer,25566,12
312712358816819,Könyvmolyképző Márkabolt,These ads ran without a disclaimer,25563,5
1621510344648033,Dr. Mihályi Mónika,These ads ran without a disclaimer,25552,5
228208347319442,Pécs Jövője,These ads ran without a disclaimer,25548,3
1143095442382197,Egyensúlyban a nő,These ads ran without a disclaimer,25500,1
101256371759076,Corvinák,Mathias Corvinus Collegium Alapítvány,25500,4
103942537856568,OceanProject,These ads ran without a disclaimer,25500,3
107248149310595,ÁRKÁD Budapest,These ads ran without a disclaimer,25490,3
293509770754391,Jobbik II. kerület,These ads ran without a disclaimer,25478,2
101715417969719,Erzsébetváros Hírei,Erzsébetváros Hírei,25448,3
105463877478296,Mihály Zoltánné Kis Mari,Mihály Zoltánné,25434,3
289451311162838,Eszik Bence,Eszik Bence,25386,21
374745923162709,Pilisi Sportbarátok a Városért Egyesület,Mészáros József,25380,17
551672728204311,Bányai Gábor országgyűlési képviselő,These ads ran without a disclaimer,25359,5
123280431059355,"III. kerület, Óbuda-Békásmegyer - ittlakunk.hu",These ads ran without a disclaimer,25359,2
102793754448601,Itauan Lopes Filmes,These ads ran without a disclaimer,25338,1
100682559406077,Vadym Nastych,These ads ran without a disclaimer,25338,1
826824254015504,Posta György,Posta György - Tokaj polgármestere,25203,2
370067183695286,Simple-Red Solar,These ads ran without a disclaimer,25203,2
101499437903561,Turcsány Andrea,Turcsány Andrea,25189,8
105584354138707,"Lakitelek Képviselőtestülete - Otthonunkért, Lakitelekért",These ads ran without a disclaimer,25174,1
267674610816415,Dóczi Péter,Alternatíva párt,25153,29
132525756818504,Forpsi Magyarország,These ads ran without a disclaimer,25145,1
471148406288233,A Vértes Agorája,Agora Sport és Szabadidő Közhasznú Nonprofit Kft.,25143,4
1552071454883938,Fülöp Eper Flóra,Fülöp Flóra,25105,11
512114842293373,Tábori Ferenc,Tábori Ferenc,25086,6
245725802156819,Jobbik Szombathely,Balassa Péter Sándor,25014,2
105556107485842,Dr. Csetneki Attila,These ads ran without a disclaimer,25008,6
1250896068302072,Demeter Pál,Jobbik Magyarországért Mozgalom,25000,3
1394845114097364,Webproagency,These ads ran without a disclaimer,25000,1
1265353903615539,Oeconomus,Sebestyén Géza,25000,5
128287007298297,Kaposvári Demokratikus Koalíció - Somogy 1. vk.,Molnár Tiborné,25000,5
113564880007044,Süle Zsolt,Jobbik Magyarországért Mozgalom,25000,4
114181766614870,Cseri Balázs,Cseri Balázs Felicián,25000,2
2186251194765669,Óbudai Ellenzéki Tömörülés,Óbudai Ellenzék,25000,4
109819900422013,Póka Imre,Póka Imre Tamás,25000,3
851709535034054,Keresztesy Gergő,Jobbik Magyarországért Mozgalom,25000,2
140360522682932,LMP Belváros,LMP - Lehet Más a Politika,25000,2
1987024588212608,Rigán István,Jobbik Magyarországért Mozgalom,25000,3
184334725115,B1 blogcsalád,These ads ran without a disclaimer,25000,2
2745785335645644,Momentum 15. kerület,Momentum Mozgalom,25000,1
121442702581348,Kondorné Sztojka Ágnes - Kazincbarcika 1. sz. választókerület,Kondorné Sztojka Ágnes,25000,1
2074269302652716,Menczer Tamás,Kovács Endre,25000,2
1450827251701548,Momentum az egészséges országért,Momentum az egészséges országért,24985,10
207486932716771,EUrologus,These ads ran without a disclaimer,24977,1
107956503916833,Dr. Mátyás Ferenc - Momentum,Momentum Mozgalom,24964,5
101473434660037,Szombathely MJV,These ads ran without a disclaimer,24959,1
