Page ID,Page name,Disclaimer,Amount spent (EUR),Number of ads in Library
102547288547992,Πέτρος Μηνάς - Υποψήφιος Βουλευτής Λεμεσού - Αφύπνιση 2020,Petros Minas,1324,105
220687858081709,Hasan Taçoy,HASAN TAÇOY,1322,12
1536989789849794,Bağımsızlık Yolu,Bağımsızlık Yolu,1302,82
2222575577961067,Cyprus Center for Alternative Dispute Resolution,Cyprus Consumer Center for Alternative Dispute,1289,19
144709575593854,EESC - European Economic and Social Committee,EESC - European Economic and Social Committee,1285,184
102335318634408,Nicolas Papadakis,Νικολαος Παπαδακης,1282,46
107778231936147,LimassolToday,Limassol Today,1278,79
243308565736627,Αντιγόνη Παπαδοπούλου - Η φωνή του ενεργού πολίτη,Αντιγόνη Παπαδοπούλου - Η φωνή του ενεργού πολίτη,1275,23
101566362036023,Δρ Μάριος Ταραμίδης,Marios Taramidis,1275,35
101719528367457,Πάμπος Χριστοδούλου -  Pampos Christodoulou,Πάμπος Χριστοδούλου,1257,65
112345198525223,Σχέδιο Ανάκαμψης και Ανθεκτικότητας Κύπρου / Cyprus RRP,Σχέδιο Ανάκαμψης και Ανθεκτικότητας Κύπρου / Cyprus RRP,1254,9
1413163375364552,Φωτούλα Χατζήπαπα - Photoula Hadjipapa,Φωτούλα Χατζήπαπα - Photoula Hadjipapa,1248,65
270213387069072,Τζώρτζια Κωνσταντίνου-Παναγιώτου / Georgia Constantinou-Panayiotou,\tGeorgia Constantinou Panayiotou,1224,17
1666515286969405,Χρύσανθος Φάκας - Chrysanthos Fakas,Χρύσανθος Φάκας - Chrysanthos Fakas,1220,20
335176123526601,Μιχάλης Γιακουμή - Βουλευτής Αμμοχώστου,Michalis Giakoumi,1219,33
307928286389895,İrem Uygun,İrem Uygun Soyşen,1218,10
106899231054376,Enalios,Maria Avraam,1211,3
304550440530,Mix FM Radio,Mix FM Radio Cyprus,1205,14
114973380147499,Βαλέριος Δανιηλίδης Υποψήφιος Αντιδήμαρχος Αγίου Δομετίου,Βαλέριος Δανιηλίδης Υποψήφιος Αντιδήμαρχος Αγίου Δομετίου,1204,35
105654158058004,Theano Kalavana,Theano Kalavana,1203,46
553108428214366,Simos Ioannou - Σίμος Ιωάννου,Simos Ioannou - Σίμος Ιωάννου,1200,17
315256122183015,Βουλευτής ΕΔΕΚ Ηλίας Μυριάνθους - Υποψήφιος Ευρωβουλευτής,Βουλευτής ΕΔΕΚ Ηλίας Μυριάνθους - Υποψήφιος Ευρωβουλευτής,1190,66
137506069760398,Κυπριακός Σύνδεσμος Οικογενειακού Προγραμματισμού - ΚΣΟΠ / Cyprus FPA,Κυπριακός Σύνδεσμος Οικογενειακού Προγραμματισμού - ΚΣΟΠ / Cyprus FPA,1187,44
136368234922740,Λουκάς Ελευθερίου - Loucas Eleftheriou,Λουκάς Ελευθερίου - Loucas Eleftheriou,1166,40
106489508074995,Αμμόχωστος - Για την Κύπρο,Αμμόχωστος - Για την Κύπρο,1161,22
316361765093900,IMH,IMH C.S.C. Ltd,1148,30
2074154366187575,CityChannel,HH UNITRUSTMEDIA LTD,1143,146
173342948271,Νεολαία Δημοκρατικού Συναγερμού (ΝΕΔΗΣΥ - NEDISY),Νεολαία Δημοκρατικού Συναγερμού (ΝΕΔΗΣΥ - NEDISY),1140,17
1707069729565657,Choose4Cyprus,Νίκανδρος Ιωαννίδης,1137,9
202860146254848,Αντώνης Κουππαρής - Antonis Koupparis,Αντώνης Κουππαρής - Υποψήφιος Αντιδήμαρχος Λευκωσίας,1132,14
