Page ID,Page name,Disclaimer,Amount spent (PHP),Number of ads in Library
313315162819116,BHW Philippines,BHW Partylist,219841,17
1624588571200436,BM Dominic Reyes,Vincent Dominic Hernandez Reyes,219288,109
105353685278695,Julio Uy,Clutch Media,219240,13
1041940235858714,Duke Frasco,Duke Frasco Liloan,219141,21
261289631428928,Sneaker XP,Alwynn Santos Dumalde,218831,1260
168231151517000,Saint Therese Magnesium Oil,These ads ran without a disclaimer,218275,3
104744707831490,Rep. Zaldy Co,Rep. Zaldy Co,218082,31
106166131001659,Via Educativa,These ads ran without a disclaimer,217876,5
530200757118749,ACT CIS Partylist,Jeffrey Villanueva Soriano,216079,22
119405895873,Huawei,These ads ran without a disclaimer,214403,25
109268927661579,Bicol Overview,Heaven Young,214194,15
351879361521039,Cong. Nonoy Libanan,Cong. Nonoy Libanan,214186,30
104776192056803,"Joseph ""Otep"" Miranda",Christian Bochee Matillano Cabaluna,213956,38
956992934491805,Jaye Lacson-Noel,Jaye Lacson-Noel,213682,515
101520066053972,RepublicAsia,"RepublicAsia Media, Inc.",212241,260
957982664357284,Rolando Malampaya Andaya,Trixie Salazar,211702,20
467961863277650,BG Guingona FB PAGE,Benjamin IV. Barandino Guingona,210744,176
245779419247809,Metro Manila Blog,WFPH,209598,66
147610361974400,Act Teachers Party-List,ACT Teachers Party-List,208935,49
328285730907022,Feelings.,Clutch Media,208553,12
100632624663743,Vice Governor Angelica Gomez,Anna Camille Gomez Teodoro,207878,122
492962751052304,LIVEKINDLY,These ads ran without a disclaimer,207858,15
103524295375274,Nasisiraan Daily,Daniella Torres Divino,207068,19
333701057319933,MAYOR RAJIV ENAD,Rajiv Varron Enad,206797,256
104955062184489,BBM Movement,UEEI Consorcia Inc,205429,39
100212675902656,Kons Jerry Guardo Supporters,Mae Emmanuelle Ravelo Guardo,204992,13
100451933698060,AdVenture Communist,These ads ran without a disclaimer,204573,9
216311481960,Bill Gates,These ads ran without a disclaimer,204158,59
527323984133316,TSA Empire Salon and Spa Supply,These ads ran without a disclaimer,203735,6
1589008478061482,Ate Donna Yatco,Donna Angela Ponce Yatco,203018,108
103603888274167,YouthLed PH,The Asia Foundation,202603,102
102550901310332,Pilipinas AHA Visayas,WFPH,201158,55
103371958838287,Robredo People's Council,Dapat Si Leni,200196,718
363825296778,Pink Positive Movement,Dare Merci Foundation Inc.,200000,14
111543511379818,Solid District 1 Sandro Marcos,iProfit Social,200000,99
104771452136814,MisOr Kanunay,Hook Digital,199811,40
1380167115635985,LEDS Clothing,LEDS Clothing,199319,76
102957305055405,Mayor Tony Esquivel LGU-Jaen Official Account,Cedrick Louie Lamaca Mendoza,198587,96
104164602271537,Dasmariñas City for CIBAC,friends and supporters of CIBAC,197669,14
413202756158333,ᵃˡᵒⁿᵉ,Alwynn Santos Dumalde,196132,1054
153170324872580,Jolo Revilla,Jolo Revilla,195399,41
201097983929437,Philippine Small business start-ups and Others,Ramon Elejay Castillo,194978,7
280225918225,AAMBIS-Owa Party-list,Sharon Serag Garin,193544,80
1460547350841573,Spotify,These ads ran without a disclaimer,192974,1
318413778228588,ANGKLA,ANGKLA Party-List,192290,26
104837601194403,Tito Sanchez,Tito M. Sanchez,192209,43
1636330749986806,Enteng Romano,Vicente III Rañola Romano,189844,21
611417722364782,Daniel R. Fernando,Daniel R. Fernando,189573,16
102642478710635,"Juan Edgardo ""Sonny"" Angara",Sartine,189252,66
100106265473639,Partido Reporma,Capino Advocates for Digital Media Consultancy,188802,1
235863423748610,Katrina Ponce Enrile,iProfit Social,188602,280
1996367097265874,Babin,Hook Digital,188440,39
287777062085215,Talksh8t,Alwynn Santos Dumalde,188239,972
109984014262911,Jeff Asistio-Official,Ian Patrick Santiago De Ausen,186677,62
111239210523801,Armenius O. Silva,Amoz Purugganan Silva,186223,34
1544894552430879,Atty. JOE III Espinosa,Janiel Porras Tagudin,185272,347
106190085258387,"Congressman Simeon Garcia, Jr.",Rosalino Mendoza Garcia,184768,59
104871538597737,Isko 2022 - Central Visayas,Supporters of Isko in Visayas,184129,405
1006886442757989,Aveeno,These ads ran without a disclaimer,182643,16
102920705902552,Wares Stocks Ltd.,These ads ran without a disclaimer,182047,9
418381775179799,Jerry L. Guardo,Mae Emmanuelle Ravelo Guardo,181959,11
157790128383775,Metro Manila Daily News,Gladys Ferrer-Calara,181796,28
112861503490944,The Defender,Alwynn Santos Dumalde,181018,987
289357469540221,Sustainability Solutions Exchange,These ads ran without a disclaimer,179885,11
612133316125780,Viral Pinas,Von Darren Famodulan,178741,22
320631321962710,Good Vibes,Alwynn Santos Dumalde,178637,1085
102652519023123,I Miss Misamis,Clutch Media,178523,38
285767998463304,Rep. Johnny T. Pimentel,John Vincent Cruz Pimentel,178343,32
100926705834343,MigZerbisyong KaFuerte,Ericka Jones Magat,177868,12
242562552438872,DOST-STARBOOKS,These ads ran without a disclaimer,177688,5
254842641826145,DexieDiaz,UMVUSA Technologies Incorporation,176986,56
112858447229808,Ako Bicol Tabang Ora Mismo,Anelyn Sumanga,176946,71
103298245715353,Mikey Macapagal Arroyo,Mikey Arroyo Official,176750,103
381763475170840,Expo City Dubai,These ads ran without a disclaimer,176701,6
106442911532146,Partidarios,Lene A. Antonio,176464,123
332536503771530,Vice Governor Karen Agapay,Edgar Habana Ruado,176388,184
343414572434230,Buhay Party-list,Patrick John Magno Bito-on,176000,64
100870551753539,Maan Tuazon-Guico,Friends of Guico,175882,156
105485911907476,JUN LABAO Congressman 2nd District of Capiz - Mr. Good Governance,Mr. Good Governance,175616,103
1999755446727074,Ronald Mascariñas,These ads ran without a disclaimer,174547,28
100688938965733,Dra. Minguita Padilla,Minguita Padilla,173999,76
101470182452055,BAROG 2.0,Bitnull Computing Corp,173903,23
105147625316795,CamSur Gov Luigi Villafuerte Supporters,Thea Medina,173343,13
103654732026881,PRAI Philippines,PRAI Party List,172806,27
326284471110414,Usapang Politika,Sartine IT Solutions,172636,55
2271543113085523,Filipinas Today AM,WFPH,171417,51
197171390303624,Arlene B. Arcillas,Sharon Bawan De Dios,170993,170
103415108726472,Pareng Mike Yatco,Michael Gerard Thomas P. Yatco,170184,90
100961615741809,Lunas Partylist,Lunas Partylist,170047,35
388689438381348,Mike Defensor,Lilibeth Villanueva Dimaano,168455,77
774149009339209,The Climate Reality Project Philippines,The Climate Reality Project Philippines,168057,238
184686041569677,RL360,These ads ran without a disclaimer,164488,45
1521509828149238,Campaign Against the Return of the Marcoses and Martial Law,CARMMA,164148,97
24496278123,Unilever,These ads ran without a disclaimer,163979,11
287303531393321,Christian Niño Lajara,Christian Niño Salva Lajara,163712,44
114972633525483,Tile fun,These ads ran without a disclaimer,163410,2
2122595714669586,Thinking Irigueños,Maricris Borja,162661,11
105760605174423,Isko 2022 - Eastern Visayas,Supporters of Isko in Visayas,162167,336
109515814905110,4Ps Party-list,Jan Marcelo Sayson Reyes,162121,36
442627785930202,Atty. Lucille Limpot Sering,Hook Digital,161326,11
106544481761763,Isko 2022 - Western Visayas,Supporters of Isko in Visayas,161300,325
100688938965733,Dra. Minguita Padilla,Mediablast Digital,160779,116
334520202768,Atty. Caesar Distrito,Caesar Zabala Distrito,160524,49
176725369945441,Pilipinas Today,The World Tonight,160346,58
739629346154083,BJ Biron,Prometheus,159573,20
1856611721228196,BH Bernadette Herrera,Bagong Henerasyon Partylist,159289,86
389832831155174,Joke Joke Joke,Kristine Reyes Sablan,159109,57
106822668570007,MigZerbisyo sa Rinconada Movement,Ericka Jones Magat,158678,7
33308238802,Asian Institute of Management,These ads ran without a disclaimer,158597,30
901354706547138,Gov. Ramil L. Hernandez,Gov. Ramil Hernandez,158574,62
665973317153016,Carla Pichay,Vanesa Almendralejo Escucha,158455,41
104055930975315,DUMPER PTDA Partylist,Brandon Ferrer Reluao,157000,6
110478368136389,Harold Respicio for Congress,Harold Respicio for Congress Movement,156559,41
846861095362407,Zambales for the People,ZFTP,155882,202
325598754825972,Oscar Garalde,Mathew Oscar Garalde,155328,5
737654836596454,24 Alkaline C South Area,These ads ran without a disclaimer,154809,2
702600620550552,Aning Taning,Racel Q. Cedirio,154541,90
101177515069154,Mg12 Premier Magnesium Spray,These ads ran without a disclaimer,154181,2
354685515020898,Dean Asistio,Brandon Ferrer Reluao,154000,15
110478368136389,Harold Respicio for Congress,Harold Respicio for Congress,153902,39
100961895485678,Iskompare,Clutchmedia PH,153598,64
120793987962479,Charmee Feminine Protection,These ads ran without a disclaimer,153510,1
100972182237629,Jacob Cabochan,Jacob Reuben Ang Cabochan,153374,46
75665129515,Go Negosyo,These ads ran without a disclaimer,153149,147
102548719091460,MigZuporta kay Cong Migz,Ericka Jones Magat,152479,5
133061833376470,Mark Villar,Anna Mae Yu Lamentillo,149507,30
470742197006546,The Big News,WFPH,149500,39
138279376537685,Bebot Rodriguez,Jocelyn Bautista Rodriguez,149107,45
109224914566187,CalamBARS,Maria Victoria Herrera Encarnacion,148442,34
200515290823205,"Cong. Alfredo 'Pido' Garbin, Jr.",APG- Bagong Legazpi,148243,37
101482032197260,Masimot,Chua Hasim Almar,147756,67
104736895310671,Danny A. Domingo,Capino Advocates for Digital Media Consultancy,146556,5
107853288892129,Don Artes,RAM,146331,27
480552092150213,Malayang Quezon City,Lilibeth Villanueva Dimaano,145634,82
1950273215252524,Aboitiz Power Corporation,Aboitiz Power Corporation,145346,34
109341191201636,Bagong Ngayon,WFPH,144943,61
163550757135020,News5,News5,144632,88
105341080826845,Dra. Honey Lacuna,Guillermo Sagarbarria Salazar,144420,24
103244008917128,Negros Pulse Survey,Negros Pulse Research,144093,151
774149009339209,The Climate Reality Project Philippines,Kristoffer Nierva Sanchez,143252,328
108522331780120,Black Makati,Gising Pilipinas,142894,3
109341191201636,Bagong Ngayon,Gino Asos Samuel,142645,105
104651162133609,Jose “Bentot” Panganiban,Jose Tallera Panganiban Jr.,142601,27
307697846417609,Tea GUMPS,Eljun C. Victor,142517,8
152727228603,Chooks-to-Go,These ads ran without a disclaimer,142004,8
112898554494189,KASAMA Partylist,KASAMA,141769,45
294932873854545,Cream Silk Philippines,These ads ran without a disclaimer,141700,2
1779870368752390,May JOY sa QC,Polsure,141114,41
594546817629223,Negosyo QC,Polsure,140610,43
110985836193,Loren Legarda,Clutch Media,140390,10
109208693956233,Christian Yap,Sulong Pilipinas,140120,28
103356858740832,PDP Laban,PDP Laban,140003,71
1572433306318728,Ralph Recto,One Batangas,140000,14
104091572137867,Visayas For #57-Gibo Teodoro Jr.,Christianne Guanzon,139839,84
104837601194403,Tito Sanchez,Joana Ortinez Perales,139706,26
1817623021839587,Mitsubishi Heavy Industries,These ads ran without a disclaimer,139675,16
220779007947516,Philippine Red Cross,Philippine Red Cross,139293,21
100379132428853,Mayor Nelson Legacion - Naga City Supporters,Mayor Nelson Legacion Naga City Supporters,139280,83
1030706640379655,Pilipinas: Coal Free by 2030,Coal Free Philippines,138483,135
2171109826547458,Bestfriend,Bangon Bayani,137287,27
108957324600114,SOLID LENI BICOL,Tony Reyes,136968,1
102223848440223,Ang tamang daan,These ads ran without a disclaimer,136358,11
120751128646696,Pilipinas Today Bisdak,Gino Asos Samuel,136270,40
969917173120995,Susan Yap,Sulong Pilipinas,136193,15
74718922560,UP Alpha Phi Beta Fraternity,Wyvern Innovations,136132,59
715098261927647,Cristal Bagatsing,Sulong Pilipinas,136126,19
1009983209047050,"Paolo ""Antiqueño"" Javier Movement",Giovanni Maria Aguirre Veneracion,135631,67
487340601390133,Davao Secret Blog,Mico Chan Arevalo,135223,47
102942458580697,CartYu,These ads ran without a disclaimer,135017,58
107121854955061,Cong Jay Khonghun,Mark Alfonso Gonzales,134658,43
606738129429470,Ton Erlano,John Paul Escurel Erlano,134626,66
224839540264,Alex Lacson,Claudio Espigol Rugay,134573,67
1170114616478696,Aesthetic lyrics,Bangon Bayani,133656,27
152273734877962,Gigahertz,These ads ran without a disclaimer,132849,10
106347841349293,Ang iyong paraan sa langit,These ads ran without a disclaimer,132798,14
171854589669739,Globe of Good,Globe Telecom,132460,16
154386154617,WWF-Philippines,These ads ran without a disclaimer,132171,38
110397587326627,Uva organic medicinal tea,These ads ran without a disclaimer,131738,1
103416881238461,Tweets.,Bangon Bayani,131251,29
106499018543159,Retweets,Hook Digital,131221,48
158462901472695,Bahay Party-list,Em Millan,130688,61
284388901610603,Philippine Manila Times,Gino Asos Samuel,130318,175
125993342524550,Ginger Turmeric Tea with Calamansi and Lemongrass,These ads ran without a disclaimer,130243,69
494887807297979,Cocolife,Cocolife,130000,4
348511795791931,General Guillermo Eleazar,Gen. Guillermo Eleazar for Senator Movement,129731,67
611417722364782,Daniel R. Fernando,Daniel Ramirez Fernando,129701,36
43041273378,Bounty Fresh,These ads ran without a disclaimer,129609,4
235030693233048,Isko Moreno Domagoso,TAYO SI ISKO,129314,141
104105927826150,Maritime Fairtrade,These ads ran without a disclaimer,129274,5
243231063201202,Fake Love,Bangon Bayani,129220,25
319488142121,Jinggoy Estrada,Jinggoy Estrada,129186,8
108358585109366,Damayan Partylist,Wobbly Pan Spanish Bistro,128741,114
102659748499458,Good Samaritan Premium Magnesium,These ads ran without a disclaimer,128483,3
644786522361411,Vet Core Plus,These ads ran without a disclaimer,128452,1
102760972290855,Kurapsyon QC,Mirror Digital Communications,128387,53
113031796844414,24 Alkaline - C Online,These ads ran without a disclaimer,128099,1
701517253228758,DOSTv,DOSTv,128069,34
625491071239511,CWS Party-list Construction Workers Solidarity,Mediablast Digital,127380,157
1531753503785357,Ricky Sandoval,Social Media Boosting,127284,40
104176845548064,Goodvibes Mike,OrangeStratsComms,126991,37
758529047586924,FPJ Panday Bayanihan,Panday Bayanihan,126860,16
166107624078770,Camanava News,CAMANAVA News,126301,558
100704585702080,ISKO NA BAI,Joseph Ryan Lim Go,126052,50
116206531782887,Wise,These ads ran without a disclaimer,125996,2
105706102084668,Divi Hoodies Depot,Paulo Balderama Belmonte,125912,40
1840292579606063,Jam Jam Baronda,Friends of Jam Baronda,125851,216
952018388329788,Kathryna Yu-Pimentel,Kathryna Yu-Pimentel,125804,23
330818486937353,John Dalipe - Page,Manuel Jose M. Dalipe,125670,166
103886725073257,Kpop4Planet,These ads ran without a disclaimer,125383,8
368498793242908,Alan Peter Cayetano,Alan Peter Cayetano,124798,3
100650734794229,AWIT,Bangon Bayani,123559,24
112451310459366,DDS Dark Secrets,PBJ Mediaworks,122884,6
385327962034675,Ｔａｌｋｓｈｉｔ. 幽霊,Gino Asos Samuel,122445,68
115072827458927,RahmaTull,These ads ran without a disclaimer,122355,5
726989341386809,Romeo Momo,WFPH,121942,47
642751192828732,I Feel You,Bangon Bayani,121819,23
254225618540932,Love ng QC si Teacher,Polsure,120748,37
169618469343,AN WARAY,AN WARAY,120591,241
110296704962857,PinoyWav,Jevelme Albeso Frago,120577,80
2003894706291663,Enzo Oreta,Enzo Oreta,120374,341
116390183606564,The Stuffs CA,Tyron Viola De Guzman,120171,50
547821942058909,Pilipinas Today,Ricardo Jr. Dela Cruz Flores,119994,53
106229472045603,Bouquet of flowers,These ads ran without a disclaimer,119914,20
367083364019092,Tangabels,Ricardo Jr. Dela Cruz Flores,119539,87
607173783035909,BaBangon Muli ang QC,OrangeStratcomms,119131,41
127035630643593,World Vision Philippines,These ads ran without a disclaimer,118483,17
102750208700405,Rolando Palpitate,Chua Hasim Almar,118381,21
107106908540793,PinkNation.PH,PinkNation PH,117790,3
360722237731669,Mayor Cezanne Fritz H. Diaz,Ronald Policarpio Olarte,117657,39
298753410968669,Pilipinas Today Club,Gino Asos Samuel,117232,75
351448724937603,MannyPiñol,Jomar Tec Jalos,116712,25
772931579553502,Hoy BOGO.,Bangon Bayani,116383,24
149792695040273,Habitat for Humanity Philippines,Habitat for Humanity Philippines,114999,14
611417722364782,Daniel R. Fernando,Anthony Luigi Biala De Vera,114093,11
359207855050404,Lisa Ermita,Gen. Eduardo Ermita,113722,49
331734094115657,Chary Nisce,Friends of Chary Nisce,113667,59
100913365510799,Asenso Pinoy,Asenso Pinoy,112936,34
101973819153033,"Friends of Herbert ""Bistek"" Bautista",Events by Mrs. Bo,112913,9
107530740877021,Notes,Bangon Bayani,112735,19
359207855050404,Lisa Ermita,Martin Nicolo P. Delos Angeles,112629,33
100562967966954,Radyo BAHIN,WFPH,112580,38
100298058435194,Probango,These ads ran without a disclaimer,112126,4
1866409470301136,Defend Duterte PH,Miguel Alto Arnaiz,111831,65
110906614080083,Ang Realidad PH,These ads ran without a disclaimer,111551,22
107893501561547,Bunny Villarosa-Kalaw,Mariliza Villarosa Kalaw,111502,26
338970117293707,"Salvador ""Sal Panalo” Panelo",Salvador Paolo Jr. Abrogina Panelo,111309,19
454536418241945,MakeSense,MakeSense Asia,111252,16
108764011790947,Solid Lray Villafuerte Supporters,Ericka Jones Magat,111094,5
373618003101418,Senior QCitizen,Polsure,110946,33
400646766650321,Blinkist,These ads ran without a disclaimer,110889,4
103485942191411,Juan Bulletin,Polsure,110705,49
109103714574463,Misfit T-Shirts,These ads ran without a disclaimer,110573,4
316574925599451,Sweet Post,Alwynn Santos Dumalde,110357,563
101631328934989,TreSilong,These ads ran without a disclaimer,109934,3
100745692299201,Pilipinas Today Mindanao,WFPH,109880,50
103911843073057,Lazada,These ads ran without a disclaimer,109757,4
382410758935138,SB Ann Pearce- La Paz Tarlac,Ronnie Cabanela Lorenzo,109753,13
105728894975533,Pilipinas Today Laguna,WFPH,109744,57
