Page ID,Page name,Disclaimer,Amount spent (CHF),Number of ads in Library
106463701741400,Die Mitte Zürich 3+9,Die Mitte Zürich Kreis 3+9,601,6
110707875106219,SVP Bezirk Hinwil,SVP Bezirk Hinwil,600,6
103518794516934,Allianz Sicherheit Schweiz,Allianz Sicherheit Schweiz,600,2
445748655573590,Bernhard Steiner wieder in den Kantonsrat,Bernhard Franz Steiner,600,2
283357338846138,Alain Bühler - UDC,Alain Bühler - UDC,596,5
292711521138736,IPFO,International Photo Festival Olten,594,9
100954075704131,FDP.Die Liberalen Unterägeri,FDP Die.Liberalen Unterägeri,586,14
489922187805696,Junge SVP Kanton Bern,Junge SVP Kanton Bern,584,1
100116156110843,Stop al blackout,Iniziativa popolare «Energia elettrica in ogni tempo per tutti (Stop al blackout)»,583,64
112857077857582,Omo - Weight Loss With Psychology,These ads ran without a disclaimer,580,36
1764613410472287,BANK-now,These ads ran without a disclaimer,570,1
100314705711230,BitLife De - Lebenssimulation,These ads ran without a disclaimer,564,3
218020061613734,UBS,These ads ran without a disclaimer,563,13
1131283210260777,Pour une Suisse libre de pesticides de synthèse,Fondation Future 3.0,555,8
1225312564279075,Karin Fehr Thoma,Karin Fehr Thoma,550,5
2049684871722291,Manuela Leemann wieder in den GGR,Manuela Margerita Leemann,549,8
370079583583452,Edoardo Cappelletti,Edoardo Cappelletti,548,2
778855988853776,SP Allschwil-Schönenbuch,SP Allschwil Schönenbuch,539,44
375071409495559,Initiative für eine Schweiz ohne synthetische Pestizide,Fondation Future 3.0,534,6
102449699239378,Fabrizio Demarchi,Fabrizio Adriano Demarchi,532,4
103267436042382,Elezioni TI,Repubblica e Cantone Ticino,529,4
261452338060969,Domenik Lädi Ledergerber,Überparteiliches Unterstützungskomitee Domenik Ledergerber,524,5
109460255774283,"Soi Dog Foundation Schweiz, Deutschland, Österreich",These ads ran without a disclaimer,521,8
100249292714277,Tanja Bauer Köniz,Tanja Bauer,520,16
798965326946479,FDP Ortspartei Aarburg,FDP die Liberalen,519,8
206766506736201,Verein Alleinerziehende Mütter und Väter Luzern,Verein alleinerziehende Mütter und Väter Luzern,514,6
101763052505212,Alleanza 2x Sì ad AVS 21,Alleanza Sì ad AVS21,511,24
103580977678645,Julian Croci,Julian Andrea Croci,511,2
120307884715130,Les Vert•e•s Valais - Grüne Wallis,Les Vert•e•s Valais - Grüne Wallis,508,10
198432937394181,Philipp Müller in den Kantonsrat,Philipp Müller,508,4
1984141558513511,Franziska Barmettler,Franziska Barmettler,507,20
423437290273,RADIO TELEVISION SUISSE (RTS),These ads ran without a disclaimer,506,4
112662478341274,joelgretsch,Joel Gretsch,504,6
299139454083983,Gionata Genazzi,Gionata Genazzi,504,9
535897123124799,Jeunes Libéraux-Radicaux Suisse,Jeunes Libéraux-Radicaux Suisses,501,19
191438050875440,Die Mitte  Basel-Landschaft,Die Mitte  Basel-Landschaft,501,5
139996821347,ATE Genève - Association transports et environnement,Association Transports et Environnement (ATE) - Genève,500,1
453655411351244,Giovani UDC Ticino,Giovani UDC Ticino,500,8
102737905265516,GastroSuisse Fédération,GastroSuisse,500,4
253562484727500,Partito Socialista Lugano,PS Lugano,500,2
107761668882945,Schluss mit Parteipäckli,Überparteiliches Abstimmungskomitee «Schluss mit Parteipäckli – Ja zum Gegenvorschlag» (Die Mitte Schwyz),500,3
591885654276954,Mollard Immo SA,Fernanda Pillonel,497,1
104738492373557,Jannis.FDPfiffner,Jannis Bastian Tobias Pfiffner,495,3
124057147764336,Schweizerischer Fischerei-Verband,Alexandra Maria Müller,495,2
262409517880511,Barbara Gysel,Barbara Gysel,495,1
650175488441328,Martin Farner,Farners GmbH,495,1
110616465067898,Initiative Gesunde Jugend Jetzt,Die Junge Mitte Kanton Zürich,495,1
627220684023668,GRÜNE Zürich,Grüne Stadt Zürich,494,6
265786100439644,Grüne Freie Liste Stadt Bern,Grüne Freie Liste Bern,491,22
103033805478591,Carole-Anne Kast,Carole-Anne Kast,490,6
365276047147696,SVP Amriswil,SVP Amriswil,489,25
103369269163798,Mittendrin,Hanspeter Renggli,488,12
157913284377979,POP Nyon - La Côte,POP Nyon - La Côte,487,9
104436099264189,Chiappini Giorgio,Giorgio Chiappini,485,5
123778861534,Jungfreisinnige Aargau,Jungfreisinnige Aargau,485,6
119653091058565,Arik Fallet,Arik Patrik Fallet,483,8
103865108846573,FDP.Die Liberalen Herzogenbuchsee,FDP Herzogenbuchsee,479,15
375986103269875,Nationalrätin Franziska Ryser,GRÜNE SG,478,11
919785254723283,Bruno Seelos,Bruno Seelos,475,6
100980232576650,Muriel Langenberger,Muriel Langenberger,469,2
696043323767758,Dany Gygli,Dany Gygli,463,7
513581048844081,PLR Saint-Imier,PLR SAINT-IMIER,462,9
512160575468385,Rodolfo Pulino,Rodolfo Pulino,459,5
1919422915011017,Republik,Republik AG,454,2
789371434477510,GRÜNE Basel-Stadt,Grüne Basel-Stadt,454,7
102104005601597,42hacks,42hacks.com,451,5
105847949124690,Ask AI - Free Chat GPT App,These ads ran without a disclaimer,450,4
100756302940852,Raimund Wenger - Kantonsratswahlen 2023,Raimund Wenger,450,5
206831926864378,SVP Gelterkinden und Umgebung,SVP Gelterkinden und Umgebung,448,13
123698491019029,Lombard Odier Group,These ads ran without a disclaimer,446,19
190285574861316,Grüne Uster,Grüne Bezirk Uster,446,4
108692711660498,Urs Wegmann,Urs Wegmann,445,8
101203448879130,Initiative für Umweltverantwortung,Junge Grüne Schweiz,443,5
993815333967102,Andreas Leupi,Andreas Patrick Leupi,440,10
100732476262537,GLP Willisau,GLP Wahlkreis Willisau,438,10
107552952619935,WWF Schweiz,These ads ran without a disclaimer,437,1
107312964730968,Alternative - Die Grünen Baar,Alternative - die Grünen Baar,437,9
123181265014100,FDP.Die Liberalen Oberrieden,FDP Oberrieden,436,5
103638965961747,Gabriel Mäder - Grünliberale,Gabriel Markus Mäder,434,3
102014399307738,Direkt,These ads ran without a disclaimer,430,4
160010804210071,Diego Baratti - UDC,Diego Baratti,429,5
864604443735247,SVP Bezirk Dietikon,SVP Bezirk Dietikon,425,3
220197041662012,Kleinbauern-Vereinigung / Petits paysans,Kleinbauern-Vereinigung VKMB,421,11
663896104043182,Kultur Luzern,Kultur Luzern,420,5
106914408798366,Michael Brunner Leadership to Success LtS,Michael Brunner,418,7
533593610474670,Susanne Vincenz-Stauffacher,Susanne Vincenz-Stauffacher,417,3
143714586302267,Urs Bänziger FDP,Urs Baenziger,412,4
845620825830146,Deel,These ads ran without a disclaimer,411,23
106311266104289,Die Mitte Kanton Luzern,Die Mitte Kanton Luzern,410,3
110677511523288,Die Mitte Klosters,Die Mitte Klosters,410,5
101417574776507,Ja zur direkten Demokratie,New Swiss Journal,409,4
156218771073787,FDP Bezirk Dielsdorf,FDP Bezirk Dielsdorf,409,37
105306632453966,Tobias Mäder,Tobias Mäder,407,14
160175017370384,SP Stadt Luzern,SP Stadt Luzern,407,4
358536457645537,SVP Uster,Daniel Schnyder,405,5
113052348049475,Livia Engel in den Gemeinderat,Grüne Risch-Rotkreuz,404,17
471258816239362,Junge SVP Luzern,Junge SVP Luzern,404,10
101006369422352,Angelo Renzetti,Angelo Renzetti,404,7
723487674486296,Grünliberale Einsiedeln,Grünliberale Partei Kanton Schwyz,404,15
106563052005929,SVP Kreuzlingen,SVP Kreuzlingen,402,8
372803770225965,Mario Cozzio - GLP,Mario Cozzio - GLP,402,12
1613234358893730,Die Mitte Emmental,Die Mitte Emmental,402,11
106591559016696,Guido Lehmann,Guido Lehmann,400,9
117701274586282,Sascha Eigenmann in den Kantonsrat,Sascha Eigenmann,400,4
155659847849677,Kantonsrat Martin Huber,Kantonsrat Martin Huber,400,2
216444012216,EDU - UDF (Eidgenössisch-Demokratische Union),EDU - UDF (Eidgenössisch-Demokratische Union),400,1
106780262153433,Stefan Gubler als Statthalter,Stefan Andreas Gubler,400,4
118898319049242,EVP Thun,EVP-Thun,400,5
534190816671421,Michael Wiget,Michael Peter Wiget,400,1
104203868811586,Martina Dürr,Martina Regula  Dürr,400,4
106484442126523,IG Wahlfreiheit Kanton Zug,IG Wahlfreiheit Kanton Zug,399,18
116633374693937,christiantresoldi.ch,These ads ran without a disclaimer,397,3
1476717905682561,SP Zürich 6,SP Zürich,396,3
478040605021,Junge Grüne Schweiz,Junge Grüne Schweiz,395,2
2068625050104664,Jeunes Vert•e•x•s Suisse,Junge Grüne Schweiz,395,2
212175019347952,SVP Horgen,SVP Horgen,394,6
80305304937,Grünliberale Partei Sursee,Grünliberale Partei Sursee,394,17
105182149185389,Andrea Saporito PLR,Andrea Saporito,393,8
298155064222389,SVP Wahlkreis Entlebuch,SVP Wahlkreis Entlebuch,388,17
105188432853984,Tribune de Genève,These ads ran without a disclaimer,386,151
417562728611395,PLR Epalinges,PLR.Les Libéraux-Radicaux d'Epalinges,385,12
19746387261,Humane Society International,These ads ran without a disclaimer,385,49
351389042353975,Claudio Spescha in den Luzerner Kantonsrat,Claudio Spescha in den Luzerner Kantonsrat,384,11
2011626645562796,Andri Silberschmidt,Komitee Andri Silberschmidt,382,16
112058825151884,Michael Teixeira Queiros,Michael Teixeira Queiros,380,4
476237372525131,Christa Isabelle Stünzi - glp ZH,Christa Isabelle Stünzi - glp ZH,380,2
104127879087152,Raphael Frei als Gemeindepräsident,Raphael Frei als Gemeindepräsident,379,5
1238173096287495,Azur Games,These ads ran without a disclaimer,378,6
106615082184530,Raffael Grütter - GLP,Raffael Grütter,373,20
192244290829565,Anita Borer,Anita Borer,369,6
188898065131296,PCSI Moutier,Julien Berthold,364,29
106856564074635,Hansjörg Germann FDP in den Kantonsrat,Hansjörg Beat Germann,361,11
730158247033526,Readly,These ads ran without a disclaimer,360,13
1599925810096142,Kreis 6/10 mit glp in die Zukunft,Grünliberale Kreis 6 und 10,360,2
29233670694,ARMEDANGELS,These ads ran without a disclaimer,359,3
112920455046707,Mega gärn of Lozärn,Eva Forster,358,5
120204928045279,SP Wetzikon,SP Wetzikon,355,3
104530832464619,Mario Schwendener,Mario Schwendener,353,4
105386249047369,Jakob Ehrensperger,Jakob Ehrensperger,350,2
1741098286126301,Die Mitte Appenzell Ausserrhoden,Die Mitte Appenzell Ausserrhoden,350,29
415909205123054,Adrian Schoop,Adrian Schoop,350,2
762130923840735,Darius Azarpey,Darius Azarpey,349,1
108505338136191,Initiative pour la responsabilité environnementale,Junge Grüne Schweiz,346,4
109014478592579,Michael Arnold wieder in den Kantonsrat,Michael Arnold wieder in den Kantonsrat,346,6
1001274146740534,"André Marti, Kantonsrat Kanton Luzern",André Marti,340,2
116063758043441,Facundo Zimmerli,Facundo Nahuel Zimmerli,338,1
1924477997807060,Grüne Sursee,Grüne Sursee,336,3
111554554778840,SP_Sektion_Pfäffikon_ZH,SP Zürich,336,3
102269201722239,TV Riviera 24,Tv Riviera 24,334,13
1725678154404065,Berger Hans,Hans Berger,334,25
104831015779015,Beat Schwarz,Beat Schwarz,326,25
230522120377463,FDP Allschwil-Schönenbuch,FDP Allschwil-Schönenbuch,323,12
591968957877984,Andrea Isler,Andrea Lara Isler,317,20
123731471009473,Yvonne Bürgin,Yvonne Bürgin,316,4
103850865786634,Grünliberale Bezirk Hinwil,Grünliberale Bezirk Hinwil,316,16
390928554334317,Il Centro Mendrisio,Il Centro Mendrisio,315,5
220428444749354,FDP.Die Liberalen Stadt Zug,Alexander Kyburz,311,11
1526697364280066,Partito Socialista Ticino,These ads ran without a disclaimer,309,2
101664679232681,Thomas Imbach,Thomas Maxe Imbach,307,16
310213709080950,Jürgen Höller,These ads ran without a disclaimer,306,48
106144338501801,Tag für pflegende und betreuende Angehörigen,These ads ran without a disclaimer,304,1
281675942494661,SVP Bezirk Pfäffikon ZH,SVP Bezirk Pfäffikon ZH,303,5
106484955474864,Wonders of Nature,These ads ran without a disclaimer,302,1
105706565617601,CSP Zug,CSP Zug,301,6
106252468372887,Isabelle Chassot,These ads ran without a disclaimer,300,1
241206082613218,SVP des Kantons Luzern,b2000 AG,300,3
111500797368,SP Bezirk Winterthur,SP Zürich,300,3
100487835772742,Josef Widler in den Kantonsrat,Josef Widler,300,1
135366813191979,Urs Waser Kantonsrat,Waser Urs,300,3
191136321464981,Die Mitte Stadt Winterthur,These ads ran without a disclaimer,300,1
912307538849757,Zari Dzaferi,Zari Dzaferi,300,11
100240749524401,Deborah Scharpf,Deborah Luzia Maryse Scharpf,298,6
651956578553145,"Marita Verbali, FDP",Marita Verbali,297,8
589840718124415,Grünliberale Knonaueramt,Grünliberale Knonaueramt,294,8
103571105961903,Marc-André Beck,Marc-André Beck,292,16
191043328232,SVP Stadt Thun,Valentin Dimitri Borter,292,24
580012422156679,Grüne Stadt Dübendorf,Grüne Stadt Dübendorf,292,7
983775695036102,Gianluca Pardini,Gianluca Pardini,290,5
270404986647607,Wahlen Gemeindepräsident Scuol,Reto Rauch,290,5
108804628818873,Virna Conti,Virna Conti,289,4
100778579436171,Stefano Ticozzelli,George Trad,289,6
444782879416384,Claudia Huser in den Regierungsrat,Claudia Huser,288,2
264952450282664,JUSO Luzern,JUSO Luzern,286,8
100513788093677,Les Vert-e-s Ville de Genève,Les Vert-e-s Ville de Genève,285,27
335609400529370,FDP Horgen,FDP Horgen,283,8
416743625125770,Grüne Zürichsee,Thomas Forrer,282,5
109605484115257,Delphine Klopfenstein Broggini,Delphine Klopfenstein Broggini,279,25
1612166269046129,Ueli Fisch politisch,Ueli Fisch,276,11
285821738704789,Nathalie Aeschbacher,Nathalie Anna Aeschbacher,272,1
617580594962611,Grünliberale Kanton Bern,Grünliberale Partei des Kantons Bern,270,5
104426225059688,Daniele Piccaluga,Daniele Piccaluga,270,9
107717738487757,Viviane Kägi GLP,Viviane Kägi,269,7
1578838162414921,Virginia Köpfli,Virginia Andrea Köpfli,267,6
100717802928635,Alessandro Ambrosoli,Studio Daulte,267,10
102700334426254,Pierluigi Pasi,Pierluigi Pasi,266,6
245489546137580,Christoph Riner - bodenständige Politik,Christoph Riner - bodenständige Politik,265,46
1988288641390704,Corsi.it,These ads ran without a disclaimer,264,8
1533854886905047,Elfenau Schweiz AG,Emanuel Georg Tschannen,262,1
305314876752258,Thomas von Allmen,Thomas Von Allmen,261,9
2114553392189767,David Roth,David Roth,258,5
1100444546752110,Rémy Oudin,Rémy Oudin,254,20
106105549469184,Der ROTE Stuhl,SP Weinfelden,254,2
825992694244833,SP Zürich 12,SP Zürich,252,3
301243053989575,Mario Senn,Mario Senn,251,6
118508118165226,Die Junge Mitte Schweiz | Jeunes du Centre Suisse,Die Junge Mitte Schweiz,250,1
101875638688388,GastroSuisse Verband,GastroSuisse,250,2
220634611283083,PRR - Les radicaux romands,Bryan Manzoni,250,3
145577158797944,PLR.Les Libéraux-Radicaux Vaud,PLR. Les Libéraux-Radicaux Vaud,250,2
100960685986242,FDP Zürich 7+8,FDP 7+8,250,8
429342907157034,Beat Habegger,Beat Michael Habegger,248,5
103215392637344,Robin Kuhn,Robin Jonas Kuhn,246,8
107816654786278,Antenne LGBTI Genève,"Stiefel, Irvin & Associates",246,14
104015742220554,Mimic,These ads ran without a disclaimer,245,11
101767182105712,Grüne Bezirk Affoltern,GRÜNE Bezirk Affoltern,244,15
220428444749354,FDP.Die Liberalen Stadt Zug,Elisabeth Rina Glas,244,10
104912918761634,Valentin Borter,Valentin Dimitri Borter,242,13
223727604375090,EVP Frauenfeld,EVP Frauenfeld,242,3
136967601249,Gewerkschaft Unia,These ads ran without a disclaimer,241,1
147910405223980,Grünliberale Bezirk Kreuzlingen,Grünliberale Partei Bezirk Kreuzlingen,240,42
107126168963330,Pascal Mueller-Born,Pascal Alois Müller Born,238,2
582819491861080,Maillard Immobilier S.A.,These ads ran without a disclaimer,238,1
294268447846515,Le Centre Moutier,Laurent Robert Coste,237,13
553101375069991,Jacopo Scacchi,Jacopo Scacchi,236,8
323542331710140,Adrian Nussbaum,Adrian Markus Nussbaum,235,6
100358519270850,Grüne Rüti ZH,Thomas Elmiger,235,2
110862028592472,Christian Galliker,Christian Galliker,234,2
402793043146624,Simone Billi,Simone Billi,233,3
687995788249255,PoschiavoViva,PoschiavoViva,232,10
1004669426211864,Parti socialiste Prilly,Parti socialiste de Prilly,231,2
348748368642631,Alternative - Die Grünen Cham,Alternative - die Grünen Cham,230,7
1613404075547204,Kathrin Schweizer,Komitee «Thomas Noack und Kathrin Schweizer in den Regierungsrat»,228,5
108608181846149,Umut Gökbas,Mehmet Umut Gökbas,222,2
158820214312321,Citations Ron Hubbard,Mieux Vivre Sa Vie,221,17
104803175931011,Vjollca Gashi,Vjollca Vivi Gashi,220,1
59513949427,fair-fish,"fair-fish fair-fish international, Team SchweizScheuchzerstrasse 126 CH-8006 Zürich",220,3
126113878051152,Grüne Risch-Rotkreuz,Grüne Risch-Rotkreuz,218,15
253315588150917,Giovani Verdi Ticino,These ads ran without a disclaimer,217,10
139890720097051,Die Mitte Muttenz,Die Mitte Muttenz,215,10
396161737064848,Il Centro - Gordola,Il Centro - Gordola,211,12
101539475886378,Matthias Ebneter,Matthias Franz Ebneter,210,3
107494077464434,Janine Vannaz,Janine Vannaz,210,7
420981081355766,PLR Ville de Genève,PLR Ville de Genève,208,1
110481348648633,Ludivine-Luy-Lovey au Conseil National 2023,Ludivine Luy Lovey,207,2
348751641846632,JUSO Zürich Oberland,JUSO Zürcher Oberland,207,3
100257256973322,Stark+vernetzt,stark + vernetzt,200,2
608260099589519,Dominic Täubert,EVP Kanton Zürich,200,2
290544665132087,Jasmin Ursprung,Jasmin Ursprung,200,3
154169121389246,SP Frauen Schweiz,SP Frauen Schweiz,200,1
113814477835,Piratenpartei Schweiz,Piratenpartei Schweiz,200,1
111971575537013,Le Centre Plan Les Ouates,Le Centre Plan Les Ouates,200,1
824073217704067,Grünliberale Gemeinde Schwyz,Grünliberale Partei Kanton Schwyz,200,5
144907625542050,Die Mitte Schwyz,Die Mitte Schwyz,200,2
108667862595190,Les Vert-e-s La Côte,Les Vert·e·s de La Côte,200,6
1375919459335334,Le Centre Fribourg I Die Mitte Freiburg,Le Centre Fribourg,200,1
102063439477752,Simon Stocker in den Ständerat,Komitee «Stocker is Stöckli»,200,3
205884466254019,Alexandra Pfister in der Politik,Alexandra Pfister-Nevrala,200,1
114231361547107,SVP Wahlkreis Hochdorf LU,SVP - Wahlkreis Hochdorf LU,200,2
100345919659743,Andrea Bögli ins Obergerichtspräsidium Obwalden,Andrea Barbara Bögli,200,1
463645587339110,Piero Marchesi,UDC Ticino,200,4
183441641693664,Philippe Nantermod,Etude Philippe Nantermod Sàrl,200,2
932946883425958,PLR Rolle,Rolf Keller,199,18
101986432797310,Anna-Sophia Spieler,Anna-Sophia Spieler,199,6
106620807391911,Roche,These ads ran without a disclaimer,198,12
108899478579661,Reto Beutler,Reto Beutler,196,3
106152765729668,Luca Boog,Luca Boog,195,2
657830007560468,SP Aesch-Pfeffingen,SP Aesch-Pfeffingen,193,7
582245245786161,VIER PFOTEN,These ads ran without a disclaimer,189,2
162748953769688,Die Mitte Aargau,CVP Aargau,188,2
111974275029711,Samuel Bleuer,Samuel Matthias Bleuer,187,4
201477916570389,Die Mitte Emmen,Die Mitte Emmen,185,5
105457179189438,Karin Jung-Riedweg,Karin Jung-Riedweg,183,5
1500106483561398,FDP. Die Liberalen Risch Rotkreuz,FDP Risch Rotkreuz,183,9
800988036616830,"ARC ( Alternative régionale & communale, Saint-Imier",ARC,182,8
112333848418556,Roman Grisiger,Roman Grisiger,180,3
