Page ID,Page name,Disclaimer,Amount spent (EUR),Number of ads in Library
684155212037953,Alternative,"Politiskā partija ""Alternative""",770,9
813512572019394,Latvijas Banka,Latvijas Banka,768,23
103209236096937,Mm Outlet Skaa,These ads ran without a disclaimer,767,7
112997806843568,Neapēd zemeslodi,Dzīvnieku brīvība,757,25
194647750397559,How to Organize a Shed,These ads ran without a disclaimer,755,8
100706102256130,OlmaFarm,OLMAFARM,750,8
987857981232902,Sarunu festivāls LAMPA,Sarunu festivāls LAMPA,741,59
140748273458660,Vjačeslavs Dombrovskis - Вячеслав Домбровский,Vjačeslavs Dombrovskis - Вячеслав Домбровский,727,48
372056153188744,JKP Limbažu novadā,Jaunā konservatīvā partija,718,38
105599794951462,"Latvijas Reģionu Apvienība - Auce, Dobele, Tērvete",Latvijas Reģionu Apvienība,710,35
150960878402040,Jaunā Vienotība Mārupē un Babītē,Normunds Orleāns,707,21
363128980541199,Sandra Kalniete,Sandra Kalniete,698,21
100749515392279,Daniels Pavļuts,"Kustība ""Par!""",692,43
1747453328834810,Latvijas Reģionu Apvienība/liepājnieki,Latvijas Reģionu Apvienība,690,42
100112678820231,"Stipra Mārupe, Stipra Babīte",Latvijas Reģionu Apvienība,690,28
148459041863432,Baltic News Network,Baltic News Network,685,44
113279074454313,ЛАТВИЯ НА ПЕРВОМ МЕСТЕ,Apmaksā LATVIJA PIRMAJĀ VIETĀ Politiskā partija,684,6
110271061103427,Ventspils attīstībai,Partija Latvijas Attīstībai,682,41
58957764353,Domnīca Providus / Centre for Public Policy Providus,Sabiedriskās politikas centrs PROVIDUS,682,23
470923236652482,Mārtiņš Staķis,PROGRESĪVIE,668,9
312186102290193,Nacionālā apvienība Ventspils nodaļa,Nacionālā apvienība,663,23
378991322688846,Konservatīvie Vidzemē,Jaunā konservatīvā partija,653,6
549476591732437,Ascendum,Biedrība Ascendum,648,7
115890180264893,Latvijas Attīstībai Saulkrastu novads,Latvijas Attīstībai,648,57
101994815232373,Jaunie konservatīvie Jūrmalā,Jaunā konservatīvā partija,647,18
1404029299810061,Getliņi EKO,Getliņi EKO,645,21
134161260457555,"Tev, zaļajam Tukuma novadam",Latvijas Zaļā partija,642,14
1504445909783270,Labklājības ministrija,Labklājības ministrija,637,14
110187607839849,Lejaskurzeme PAR,"Kustība ""Par!""",633,23
647142032005439,Sadales tīkls,"AS ""Sadales tīkls""",632,9
1953264244781887,Edmunds Cepurītis,PROGRESĪVIE,631,33
433448737060966,Sergejs Pogorelovs,Sergejs Pogorelovs,622,3
597812257390443,Kalceks,Kalceks,621,5
407906906215292,Gatis Zamurs,Partija Latvijas Attīstībai,613,19
1743704822509660,Latvijas Zaļā partija Talsu novadam,Latvijas Zaļā partija,606,30
634582426681132,ZZS Jelgavas nodaļa,ZAĻO UN ZEMNIEKU SAVIENĪBA,602,60
