Page ID,Page name,Disclaimer,Amount spent (THB),Number of ads in Library
114931741528406,สุริญญา ยืนนาน-พลังประชารัฐ-เขต2.สฎ,สุริญญา ยืนนาน,3500,5
105968051595389,Apex Beauty - Central Rama 9,These ads ran without a disclaimer,3491,4
273753123338077,ดร.บอย - พลกฤษณ์ คล้ายวิตภัทร,These ads ran without a disclaimer,3490,4
116558664685988,Aom.365,These ads ran without a disclaimer,3486,34
120584364308926,Fcรองแก๊ป-ศักดา สมบูรณ์ลักขณา,Apichit Intachan,3477,15
115968991450725,Piyasak Dechtongtip - ปิยะศักดิ์ เดชทองทิพย์,Chetsada Paochanthuek,3458,6
103080625934922,ดร. พินิจ จันทรสุรินทร์ - Dr. Pinich Chandrasurin,ดร. พินิจ จันทรสุรินทร์ - Dr. Pinich Chandrasurin,3456,3
844996425889573,เค้ก - ภัทร ภมรมนตรี,These ads ran without a disclaimer,3451,53
102491202639607,ศูนย์ช่วยเหลือเยียวยาเหยื่อมิจฉาชีพออนไลน์,These ads ran without a disclaimer,3442,1
106875995299953,ธวัชชัย ทรงพัฒนาศิลป์,ธวัชชัย ทรงพัฒนาศิลป์,3430,7
103453355440094,สมชาติ เตชถาวรเจริญ - สส.ภูเก็ต เขต 1 พรรคก้าวไกล,สมชาติ เตชถาวรเจริญ - สส.ภูเก็ต เขต 1 พรรคก้าวไกล,3422,9
100137694905635,7Day Sale Shirt,7Day Sale Shirt,3400,5
108446581977191,อาจารย์เชาว์ แนะนำเว็บ,These ads ran without a disclaimer,3389,1
102462732327615,Sharkclub69,These ads ran without a disclaimer,3356,1
111343614928423,พิษณุโลกรับทำป้ายชื่อข้าราชการ By Changphueak,These ads ran without a disclaimer,3320,9
110686345214984,Prostomax สมุนไพรรักษาต่อมลูกหมากโต,These ads ran without a disclaimer,3320,7
105664548586030,พรีออเดอร์,พรีออเดอร์,3307,45
105420345425915,บ้านมหาลาภพลิกชีวิต,These ads ran without a disclaimer,3302,7
108426424762001,พรรคก้าวไกล ปทุมธานี,พรรคก้าวไกล ปทุมธานี,3300,4
803360606538852,Teerut Sunwang-นู๊ท-ธีรุตม์ สันหวัง,Jiraporn Wongkulluck,3293,6
258344700696212,กองบัญชาการตำรวจนครบาล - บช.น. Metropolitan Police Bureau,These ads ran without a disclaimer,3285,2
107147545475183,ชุติมา ชุมขุน - Chutima Chumkhun,Thanakrit Srisuwan,3280,6
100984999203178,withtruelover,These ads ran without a disclaimer,3276,1
1757790871178783,ป้ายชื่อ ป้ายชื่อข้าราชการ ตรายาง ตรายางหมึกในตัว ตรายางราคาถูก,These ads ran without a disclaimer,3274,1
102575216109563,สยาม หัตถสงเคราะห์,Pichamon Insai,3270,6
111371183720318,ละครไทยในอดีต,These ads ran without a disclaimer,3252,1
391747064012586,Thai police - ตำรวจไทย,These ads ran without a disclaimer,3251,2
108162078413935,capitalread.co,capitalread.co,3246,5
105859184979609,888 การพิมพ์ รับพิมพ์บิลเงินสด ใบเสร็จรับเงิน ใบส่งของ โดยทีมงานมืออาชีพ,These ads ran without a disclaimer,3238,4
100570239540473,ศูนย์คุ้มครองสิทธิ ผู้เสียหายในคดีอาญาออนไลน์,These ads ran without a disclaimer,3237,6
100194729588944,Smallz,These ads ran without a disclaimer,3227,1
102132329462925,Kasemrad International Rattanatibeth Hospital,These ads ran without a disclaimer,3212,1
348945878305771,ศูนย์ป้องกันและปราบปราม การทุจริตฉ้อโกงทางออนไลน์,These ads ran without a disclaimer,3198,1
1954791021245891,นิรมิต สุจารี,Vasinee Jitherm,3196,3
107603708821819,ชัยวัฒน์ เชื้อสกุล - ไทยสร้างไทย  ลำปาง เขต 1,Supachon Srikunchai,3196,5
106275179080157,Manna Wellness & Spa,These ads ran without a disclaimer,3168,1
560479517477679,Agro,These ads ran without a disclaimer,3162,1
106097222466960,Purchasing-Nana,Warinlada Phasomsub,3130,6
106392968554357,MOMO เดรสนำเข้าตรงปก,These ads ran without a disclaimer,3128,4
107993374855555,KK ถุงเท้ากันลื่น,These ads ran without a disclaimer,3123,14
788176884663635,Banpu NEXT,These ads ran without a disclaimer,3117,3
155367977855088,กองทุนพัฒนาไฟฟ้า สำนักงาน กกพ.,These ads ran without a disclaimer,3075,2
264927434417075,ศูนย์ช่วยเหลือฉ้อโกงออนไลน์,These ads ran without a disclaimer,3074,5
146132262102390,AP Thai,These ads ran without a disclaimer,3067,3
109194661573282,The Peaches Clinic,The Peaches Clinic,3063,9
112669557852605,ตัวแทน Fwdประกันชีวิต ประกันมรดก สุขภาพ เงินออม ลดหย่อนภาษี,These ads ran without a disclaimer,3056,1
134478636411250,CraftPriceless,These ads ran without a disclaimer,3051,1
530945957405983,Nitipon Piwmow - นิติพล ผิวเหมาะ,นิติพล ผิวเหมาะ,3048,25
104504438466,Federal Voting Assistance Program - FVAP,These ads ran without a disclaimer,3044,59
107480552415822,สวยครบในงบ 290.- นารีญาพลัส,These ads ran without a disclaimer,3029,34
118412951234733,Qvc sale,These ads ran without a disclaimer,3008,2
1442513542555423,วัดหนองยายบู่,These ads ran without a disclaimer,3000,1
426973790733296,ถาวร เสนเนียม,ถาวร เสนเนียม,3000,6
114759293778166,ผู้กล้าลำปาง เบอร์10 เขต1,อรหันต์ คันใจ,3000,13
119178081148366,ประกิจ พลเดช - Prakit Poldech,Prakit Poldech,3000,3
113435386783467,กายคตา Terminal 21 โคราช คลินิกรักษาอาการปวด,These ads ran without a disclaimer,3000,1
102128736130021,พศิน กล้า ปิตุเตชะ - Pasin Kla,These ads ran without a disclaimer,3000,3
197506433714730,Our History: เรื่อง เล่า เรา โลก,Kanyachan Sasom,3000,1
111645880470341,87มุม อสังหาริมทรัพย์ รับฝากขาย จำนอง บ้าน ที่ดิน คอนโด,These ads ran without a disclaimer,3000,4
126520920405,a day,a day,3000,6
107231795680972,ศิลัมพา เลิศนุวัฒน์ กิ๊ฟท์,Sopitsuda Phunsueb,2999,1
117958994526730,สจ.ยงยศ มัธยัสสิน,สจ.ยงยศ มัธยัสสิน,2997,28
103537742691220,เบนซ์ ชยุตม์ วุฒิสารเจริญ - Chayut Wutthisancharoen,เบนซ์ ชยุตม์ วุฒิสารเจริญ - Chayut Wutthisancharoen,2994,1
117984670117658,วิทูร เจริญชัยฤทธิ์,วิทูร เจริญชัยฤทธิ์,2985,4
142399658954150,นภินทร ศรีสรรพางค์ Napintorn Srisunpang,นภินทร ศรีสรรพางค์ Napintorn Srisunpang,2975,16
106804542303183,สำนักงานกฎหมายทนายใหญ่,Luksamee Saetiaw,2961,7
251765515195883,Nanthapong timchimplee,Nanthapong timchimplee,2950,3
244178502114195,ตัวรีดงาน Dtf พร้อมส่ง - มีบริการเก็บเงินปลายทาง,These ads ran without a disclaimer,2949,24
105602728540402,โลกเศรษฐกิจ,These ads ran without a disclaimer,2947,2
158639111729081,มนุษย์ต่างวัย,These ads ran without a disclaimer,2939,1
114517608647869,กรุงเทพมหานคร,These ads ran without a disclaimer,2935,7
234211213115564,Thailand Science News,Thailand Science News,2928,58
260289004011552,MicroInk ไมโครอิงค์ ซับลิเมชั่น พิมพ์ภาพบนวัสดุ,These ads ran without a disclaimer,2918,1
104996498994841,NetZeroCarbon,These ads ran without a disclaimer,2913,4
107680428496756,ttb advisory,These ads ran without a disclaimer,2913,4
246928171829349,ศูนย์บริการเทคนิคสื่อสาร ภาค 3,These ads ran without a disclaimer,2911,4
279417352523067,กฤษณ สุนทรกิจพาณิชย์,Sirisupatsorn Klongphui,2897,4
102785149377302,ดร.อัง มนสิชา ภัคดิเมธี เบอร์ 2 - เชียงใหม่เขต4,ดร.อัง มนสิชา ภัคดิเมธี,2891,14
100506501874027,Prapassorn Saipeth - ประภัสสร สายเพ็ชร,พรรคก้าวไกล,2891,3
101439605127767,ดร.เอกภาพ พลซื่อ,เอกภาพ พลซื่อ,2883,9
107398258326937,ณัฐธ์ภัสส์ ผึ้ง ยงใจยุทธ,These ads ran without a disclaimer,2873,3
105765631353076,เสื้อกั๊กหน่วยงานราชการ,These ads ran without a disclaimer,2869,1
653304151485828,Bloomberg Asia,These ads ran without a disclaimer,2859,4
109307425431243,ซอลีฮีน อิสมาแอล,ซอลีฮีน อิสมาแอล,2853,9
279936378537992,ศูนย์ช่วยเหลือเหยื่อคดีฉ้อโกงทางออนไลน์,These ads ran without a disclaimer,2847,5
